word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
basin,bn:00071766n,"['bassin', 'wastafel', 'bekken', 'gootsteen', 'afwasbak']","['Een wastafel of wasbak, in België ook lavabo, is een bak of kom gemaakt van porselein, glas, metaal, natuursteen of kunststof, die is bedoeld om water in op te vangen.', 'Een kom voor het wassen, meestal vastgezet aan een muur.']","[('Een ___ of wasbak, in België ook lavabo, is een bak of kom gemaakt van porselein, glas, metaal, natuursteen of kunststof, die is bedoeld om water in op te vangen.', ('wastafel', 'gootsteen', 'afwasbak', 'bassin', 'bekken'))]","[('Een ___ of wasbak, in België ook lavabo, is een bak of kom gemaakt van porselein, glas, metaal, natuursteen of kunststof, die is bedoeld om water in op te vangen.', ('wastafel', 'gootsteen', 'afwasbak', 'bassin', 'bekken'))]","['Een kom voor het wassen, meestal vastgezet aan een muur.']"
basket,bn:00008872n,"['mand', 'korf']","['Een mand is een gevlochten object, ook wel korf genoemd, soms voorzien van oren of een hengsel om het gemakkelijker te kunnen dragen, dat dient om iets in te doen.', 'recipiënt, meestal gemaakt van gevlochten materiaal', 'Een licht voorwerp om andere voorwerpen in te houden, meestal rond en open aan de bovenkant en smaller naar de onderkant.']","[('Een ___ is een gevlochten object, ook wel korf genoemd, soms voorzien van oren of een hengsel om het gemakkelijker te kunnen dragen, dat dient om iets in te doen.', ('mand',)), ('Een mand is een gevlochten object, ook wel ___ genoemd, soms voorzien van oren of een hengsel om het gemakkelijker te kunnen dragen, dat dient om iets in te doen.', ('korf',))]","[('Een ___ is een gevlochten object, ook wel korf genoemd, soms voorzien van oren of een hengsel om het gemakkelijker te kunnen dragen, dat dient om iets in te doen.', ('mand',)), ('Een mand is een gevlochten object, ook wel ___ genoemd, soms voorzien van oren of een hengsel om het gemakkelijker te kunnen dragen, dat dient om iets in te doen.', ('korf',))]","['Een licht voorwerp om andere voorwerpen in te houden, meestal rond en open aan de bovenkant en smaller naar de onderkant.', 'recipiënt, meestal gemaakt van gevlochten materiaal']"
bath,bn:00008995n,"['wasgelegenheid', 'badkamer', 'badkuip', 'bad']","['Een badkamer is een sanitaire ruimte in een woning, dat wil zeggen een ruimte die speciaal is ingericht voor lichaamsverzorging.', 'ruimte die een bad of douche bevat en meestal een wasbak en een toilet', 'Een ruimte die een bad of douche bevat en meestal een wasbak en een toilet.']","[('Een ___ is een sanitaire ruimte in een woning, dat wil zeggen een ruimte die speciaal is ingericht voor lichaamsverzorging.', ('badkamer', 'wasgelegenheid', 'badkuip', 'bad')), ('Een ruimte die een ___ of douche bevat en meestal een wasbak en een toilet.', ('bad', 'wasgelegenheid', 'badkamer', 'badkuip')), ('ruimte die een ___ of douche bevat en meestal een wasbak en een toilet', ('bad', 'wasgelegenheid', 'badkamer', 'badkuip'))]","[('Een ___ is een sanitaire ruimte in een woning, dat wil zeggen een ruimte die speciaal is ingericht voor lichaamsverzorging.', ('badkamer', 'wasgelegenheid', 'badkuip')), ('Een ___kamer is een sanitaire ruimte in een woning, dat wil zeggen een ruimte die speciaal is ingericht voor lichaamsverzorging.', ('bad', 'wasgelegenheid', 'badkuip')), ('Een ruimte die een ___ of douche bevat en meestal een wasbak en een toilet.', ('bad', 'wasgelegenheid', 'badkamer', 'badkuip')), ('ruimte die een ___ of douche bevat en meestal een wasbak en een toilet', ('bad', 'wasgelegenheid', 'badkamer', 'badkuip'))]",[]
bed,bn:00009472n,"['bed', 'legerstede', 'sponde', 'bedstede', 'ledikant', 'nest']","['Een bed is een meubelstuk om in te slapen, en bestaat uit een ledikant met daarop een matras met beddengoed, zoals lakens en dekens of een dekbed, een dekbedovertrek en een hoofdkussen.', 'Meubelstuk om in te slapen', 'Een meubel waarop een persoon kan slapen.']","[('Een bed is een meubelstuk om in te slapen, en bestaat uit een ___ met daarop een matras met beddengoed, zoals lakens en dekens of een dekbed, een dekbedovertrek en een hoofdkussen.', ('ledikant', 'legerstede', 'bedstede', 'sponde', 'nest')), ('Een ___ is een meubelstuk om in te slapen, en bestaat uit een ledikant met daarop een matras met beddengoed, zoals lakens en dekens of een dekbed, een dekbedovertrek en een hoofdkussen.', ('bed', 'legerstede', 'bedstede', 'sponde', 'nest'))]","[('Een bed is een meubelstuk om in te slapen, en bestaat uit een ___ met daarop een matras met beddengoed, zoals lakens en dekens of een dekbed, een dekbedovertrek en een hoofdkussen.', ('ledikant', 'legerstede', 'bedstede', 'sponde', 'nest')), ('Een ___ is een meubelstuk om in te slapen, en bestaat uit een ledikant met daarop een matras met ___dengoed, zoals lakens en dekens of een dekbed, een dekbedovertrek en een hoofdkussen.', ('bed', 'legerstede', 'bedstede', 'sponde', 'nest'))]","['Een meubel waarop een persoon kan slapen.', 'Meubelstuk om in te slapen']"
bee,bn:00009524n,"['bij', 'honingbij', 'imme', 'bijen']","['Bijen zijn een groep van insecten die behoren tot de orde van de vliesvleugeligen.', 'Taxon', 'Elk insect met membraanvleugels dat onderdeel is van de superfamilie Apoidea in de orde Hymenoptera, gekarakteriseerd door een harig lijf en door zuigende en kauwende mondonderdelen.']","[('___ zijn een groep van insecten die behoren tot de orde van de vliesvleugeligen.', ('bijen', 'honingbij', 'imme', 'bij'))]","[('___ zijn een groep van insecten die behoren tot de orde van de vliesvleugeligen.', ('bijen', 'honingbij', 'imme')), ('___en zijn een groep van insecten die behoren tot de orde van de vliesvleugeligen.', ('bij', 'honingbij', 'imme'))]","['Elk insect met membraanvleugels dat onderdeel is van de superfamilie Apoidea in de orde Hymenoptera, gekarakteriseerd door een harig lijf en door zuigende en kauwende mondonderdelen.', 'Taxon']"
bell,bn:00009728n,"['deurbel', 'bel', 'zoemer', 'huisbel', 'klingel', 'schel', 'door Bell', 'ding-dong']","['Een deurbel is een instrument om aan te geven dat er bezoekers aan de voordeur van bijvoorbeeld een woning staan.', 'instrument', 'Een drukknop aan een buitendeur die een rinkelend of zoemend geluid afgeeft als erop wordt gedrukt.']","[('Een ___ is een instrument om aan te geven dat er bezoekers aan de voordeur van bijvoorbeeld een woning staan.', ('deurbel', 'door Bell', 'ding-dong', 'huisbel', 'klingel', 'zoemer', 'schel', 'bel'))]","[('Een ___ is een instrument om aan te geven dat er bezoekers aan de voordeur van bijvoorbeeld een woning staan.', ('deurbel', 'door Bell', 'ding-dong', 'huisbel', 'klingel', 'zoemer', 'schel', 'bel'))]","['Een drukknop aan een buitendeur die een rinkelend of zoemend geluid afgeeft als erop wordt gedrukt.', 'instrument']"
berry,bn:00010066n,"['bes', 'bosvruchten']",['Zacht vruchtje ontwikkeld uit een bovenliggend stammetje met zaadjes die niet in pitjes zitten.'],[],[],['Zacht vruchtje ontwikkeld uit een bovenliggend stammetje met zaadjes die niet in pitjes zitten.']
bird,bn:00010605n,"['vogel', 'vogels', 'Eu-', 'vogeltje']","['Vogels zijn een klasse van warmbloedige, gewervelde dieren die gekenmerkt worden door het bezit van veren, een hol maar sterk skelet en aangepaste voorste ledematen die hen in beginsel het vermogen geven te vliegen.', 'Een dierklasse met de kenmerkende eigenschap dat ze vleugels hebben met veren', 'Ieder type warmbloedige gevederde, samen de klasse Aves.']","[('___ zijn een klasse van warmbloedige, gewervelde dieren die gekenmerkt worden door het bezit van veren, een hol maar sterk skelet en aangepaste voorste ledematen die hen in beginsel het vermogen geven te vliegen.', ('vogels', 'vogeltje', 'vogel', 'Eu-'))]","[('___ zijn een klasse van warmbloedige, gewervelde dieren die gekenmerkt worden door het bezit van veren, een hol maar sterk skelet en aangepaste voorste ledematen die hen in beginsel het vermogen geven te vliegen.', ('vogels', 'vogeltje', 'Eu-')), ('___s zijn een klasse van warmbloedige, gewervelde dieren die gekenmerkt worden door het bezit van veren, een hol maar sterk skelet en aangepaste voorste ledematen die hen in beginsel het vermogen geven te vliegen.', ('vogel', 'vogeltje', 'Eu-'))]","['Een dierklasse met de kenmerkende eigenschap dat ze vleugels hebben met veren', 'Ieder type warmbloedige gevederde, samen de klasse Aves.']"
blade,bn:00011081n,"['zwaard', 'degen']","['Het zwaard is een gevechtswapen.', 'Een gevechtswapen', 'Wapen', 'Een langbladig wapen, met een handgreep (en soms een gevest) dat ontworpen werd om te steken, te snijden en te houwen.']","[('Het ___ is een gevechtswapen.', ('zwaard', 'degen'))]","[('Het ___ is een gevechtswapen.', ('zwaard', 'degen'))]","['Een langbladig wapen, met een handgreep (en soms een gevest) dat ontworpen werd om te steken, te snijden en te houwen.', 'Een gevechtswapen', 'Wapen']"
board,bn:00021015n,"['comité', 'commissie', 'kamer', 'cie', 'college']","['Een commissie is een aangewezen groep mensen met een bepaalde, al dan niet van hogerhand opgelegde taak die zij gezamenlijk uit proberen te voeren.', 'Een groep personen bijeengebracht voor het bereiken van een bepaald doel als regel met formele afspraken.']","[('Een ___ is een aangewezen groep mensen met een bepaalde, al dan niet van hogerhand opgelegde taak die zij gezamenlijk uit proberen te voeren.', ('commissie', 'college', 'comité', 'kamer', 'cie'))]","[('Een ___ is een aangewezen groep mensen met een bepaalde, al dan niet van hogerhand opgelegde taak die zij gezamenlijk uit proberen te voeren.', ('commissie', 'college', 'comité', 'kamer', 'cie'))]",['Een groep personen bijeengebracht voor het bereiken van een bepaald doel als regel met formele afspraken.']
boat,bn:00011674n,"['boot', 'schip']","['Een boot is een relatief klein watervaartuig.', 'klein watervaartuig']","[('Een ___ is een relatief klein watervaartuig.', ('boot', 'schip'))]","[('Een ___ is een relatief klein watervaartuig.', ('boot', 'schip'))]",['klein watervaartuig']
bone,bn:00011999n,"['knok', 'been', 'bot', 'knook', 'beenweefsel', 'botje', 'graat']","['Bot is een hard beenweefsel dat aanwezig is bij veel dieren zoals bij de mens.', 'Een onderdeel van het skelet', 'Orgaan van hard weefsel dat steun geeft aan wekere delen en dat de vitale organen beschermt', 'Een samengesteld materiaal dat grotendeels uit calciumfosfaat en collageen bestaat en waaruit het skelet van de meeste gewervelde dieren bestaat.']","[('Bot is een hard ___ dat aanwezig is bij veel dieren zoals bij de mens.', ('beenweefsel', 'knook', 'botje', 'graat', 'knok', 'been')), ('___ is een hard beenweefsel dat aanwezig is bij veel dieren zoals bij de mens.', ('bot', 'knook', 'botje', 'graat', 'knok', 'been'))]","[('Bot is een hard ___ dat aanwezig is bij veel dieren zoals bij de mens.', ('beenweefsel', 'knook', 'botje', 'graat', 'knok')), ('Bot is een hard ___weefsel dat aanwezig is bij veel dieren zoals bij de mens.', ('been', 'knook', 'botje', 'graat', 'knok')), ('___ is een hard beenweefsel dat aanwezig is bij veel dieren zoals bij de mens.', ('bot', 'knook', 'botje', 'graat', 'knok'))]","['Een samengesteld materiaal dat grotendeels uit calciumfosfaat en collageen bestaat en waaruit het skelet van de meeste gewervelde dieren bestaat.', 'Orgaan van hard weefsel dat steun geeft aan wekere delen en dat de vitale organen beschermt', 'Een onderdeel van het skelet']"
book,bn:00012059n,"['boek', 'boeken', 'album', 'boekwerk', 'boekje']","['Het boek is een veelgebruikte manier om informatie vast te leggen in de vorm van tekst en afbeeldingen op gebundeld papier en om deze informatie weer te geven, op te slaan en te verspreiden.', 'Informatiedrager bedoeld om door een mens te worden gelezen', 'Informatiedrager, gedrukt, op papier geschreven of digitaal', 'Een verzameling vellen papier samengebonden om te scharnieren aan een rand, waaraan gedrukte of geschreven materiaal, beelden, etc.']","[('Het ___ is een veelgebruikte manier om informatie vast te leggen in de vorm van tekst en afbeeldingen op gebundeld papier en om deze informatie weer te geven, op te slaan en te verspreiden.', ('boek', 'boekwerk', 'boeken', 'boekje', 'album'))]","[('Het ___ is een veelgebruikte manier om informatie vast te leggen in de vorm van tekst en afbeeldingen op gebundeld papier en om deze informatie weer te geven, op te slaan en te verspreiden.', ('boek', 'boekwerk', 'boeken', 'boekje', 'album'))]","['Een verzameling vellen papier samengebonden om te scharnieren aan een rand, waaraan gedrukte of geschreven materiaal, beelden, etc.', 'Informatiedrager bedoeld om door een mens te worden gelezen', 'Informatiedrager, gedrukt, op papier geschreven of digitaal']"
boot,bn:00012166n,"['laars', 'bot', 'laarsje']","['Een laars is een bepaald type schoeisel met een hoge schacht, doorgaans uit leer vervaardigd, maar ook rubber en kunststoffen worden toegepast.', 'Een bepaald type schoeisel', 'Een schoen die een deel van het been bedekt.']","[('Een ___ is een bepaald type schoeisel met een hoge schacht, doorgaans uit leer vervaardigd, maar ook rubber en kunststoffen worden toegepast.', ('laars', 'laarsje', 'bot'))]","[('Een ___ is een bepaald type schoeisel met een hoge schacht, doorgaans uit leer vervaardigd, maar ook rubber en kunststoffen worden toegepast.', ('laars', 'laarsje', 'bot'))]","['Een schoen die een deel van het been bedekt.', 'Een bepaald type schoeisel']"
bottle,bn:00012339n,['fles'],"['Een fles is een langwerpig, meestal rond vat van glas, kunststof, aardewerk of metaal, waarin over het algemeen vloeistoffen worden bewaard.', 'Container voor vloeistoffen', 'Een vat, meestal gemaakt van glas en met een taps toelopende hals, gebruikt voor het bewaren van vloeistoffen.']","[('Een ___ is een langwerpig, meestal rond vat van glas, kunststof, aardewerk of metaal, waarin over het algemeen vloeistoffen worden bewaard.', ('fles',))]","[('Een ___ is een langwerpig, meestal rond vat van glas, kunststof, aardewerk of metaal, waarin over het algemeen vloeistoffen worden bewaard.', ('fles',))]","['Een vat, meestal gemaakt van glas en met een taps toelopende hals, gebruikt voor het bewaren van vloeistoffen.', 'Container voor vloeistoffen']"
box,bn:00012524n,"['dozen', 'doos', 'bak']","['Een doos is een afsluitbaar object waar iets in wordt opgeborgen of verpakt.', 'Meervoudsvorm van doos']","[('Een ___ is een afsluitbaar object waar iets in wordt opgeborgen of verpakt.', ('doos', 'dozen', 'bak')), ('Meervoudsvorm van ___', ('doos', 'dozen', 'bak'))]","[('Een ___ is een afsluitbaar object waar iets in wordt opgeborgen of verpakt.', ('doos', 'dozen', 'bak')), ('Meervoudsvorm van ___', ('doos', 'dozen', 'bak'))]",[]
boy,bn:00012569n,"['joch', 'jong', 'knul', 'gozer', 'knaap', 'jongen']","['Een jongen is een mannelijk persoon, in het algemeen een kind.', 'Een mannelijk persoon, in het algemeen een kind', 'kind van het mannelijk geslacht', 'Een jong mannelijke persoon, meestal een kind of tiener.']","[('Een ___ is een mannelijk persoon, in het algemeen een kind.', ('jongen', 'gozer', 'knaap', 'joch', 'jong', 'knul')), ('Een ___ mannelijke persoon, meestal een kind of tiener.', ('jong', 'jongen', 'gozer', 'knaap', 'joch', 'knul'))]","[('Een ___ is een mannelijk persoon, in het algemeen een kind.', ('jongen', 'gozer', 'knaap', 'joch', 'knul')), ('Een ___en is een mannelijk persoon, in het algemeen een kind.', ('jong', 'gozer', 'knaap', 'joch', 'knul')), ('Een ___ mannelijke persoon, meestal een kind of tiener.', ('jong', 'jongen', 'gozer', 'knaap', 'joch', 'knul'))]","['Een mannelijk persoon, in het algemeen een kind', 'kind van het mannelijk geslacht']"
