word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
curtain,bn:00024534n,"['cortina', 'cortinaje', 'cortinas']","['Las cortinas son elementos decorativos que cubren las ventanas por el interior de los edificios y casas.', 'Una pieza móvil, normalmente de tela, que cubre las ventanas por el interior de los edificios.', 'Pieza que cubre las ventanas desde el interior, generalmente, para bloquear la luz', 'Trozo de tela que cubre una ventana para evitar que el sol brille hacia el interior.']","[('Las ___ son elementos decorativos que cubren las ventanas por el interior de los edificios y casas.', ('cortinas', 'cortinaje', 'cortina'))]","[('Las ___ son elementos decorativos que cubren las ventanas por el interior de los edificios y casas.', ('cortinas', 'cortinaje')), ('Las ___s son elementos decorativos que cubren las ventanas por el interior de los edificios y casas.', ('cortina', 'cortinaje'))]","['Una pieza móvil, normalmente de tela, que cubre las ventanas por el interior de los edificios.', 'Trozo de tela que cubre una ventana para evitar que el sol brille hacia el interior.', 'Pieza que cubre las ventanas desde el interior, generalmente, para bloquear la luz']"
cushion,bn:00024564n,['amortiguador'],['El amortiguador telescópico es un dispositivo construido con un eje cromado y dos tubos de acero.'],"[('El ___ telescópico es un dispositivo construido con un eje cromado y dos tubos de acero.', ('amortiguador',))]","[('El ___ telescópico es un dispositivo construido con un eje cromado y dos tubos de acero.', ('amortiguador',))]",[]
dog,bn:00015267n,"['perra', 'can', 'canino', 'perro', 'Canis lupus familiaris', 'Canis familiaris', 'perros', 'canis familiaris', 'perro doméstico']","['El perro,[1]\u200b[2]\u200b[3]\u200b llamado perro doméstico o can,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', 'Mamífero carnívoro doméstico de la familia Canidae', 'Mamífero que marcha a cuatro patas de la familia de los cánidos, cercano al lobo; animal doméstico, usado en para cazar o como protección.']","[('El perro,[1]\u200b[2]\u200b[3]\u200b llamado ___ o can,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', ('perro doméstico', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra')), ('El ___,[1]\u200b[2]\u200b[3]\u200b llamado ___ doméstico o can,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', ('perro', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra')), ('El perro,[1]\u200b[2]\u200b[3]\u200b llamado perro doméstico o ___,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', ('can', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra'))]","[('El perro,[1]\u200b[2]\u200b[3]\u200b llamado ___ o can,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', ('perro doméstico', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra')), ('El ___,[1]\u200b[2]\u200b[3]\u200b llamado ___ doméstico o can,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género Canis.', ('perro', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra')), ('El perro,[1]\u200b[2]\u200b[3]\u200b llamado perro doméstico o ___,[4]\u200b y en algunos lugares coloquialmente llamado chucho,[5]\u200b tuso,[6]\u200b choco,[7]\u200b entre otros; es un mamífero carnívoro de la familia de los cánidos, que constituye una especie del género ___is.', ('can', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'canino', 'perros', 'perra')), ('Mamífero carnívoro doméstico de la familia ___idae', ('can', 'Canis lupus familiaris', 'Canis familiaris', 'canis familiaris', 'perro doméstico', 'canino', 'perros', 'perra', 'perro'))]","['Mamífero que marcha a cuatro patas de la familia de los cánidos, cercano al lobo; animal doméstico, usado en para cazar o como protección.']"
door,bn:00028247n,"['puerta', 'marco de puerta', 'seguro']","['Una puerta, a veces también denominado un portal cuando se trata de una puerta principal en algún sentido,[1]\u200b es un elemento de complemento en construcción con muy diversas aplicaciones, usos y emplazamientos, que industrialmente se fabrica en materiales básicos.', 'Apertura en un muro que permite el paso.', 'Apertura o paso en una barrera o en un muro.', 'Marco que soporta una puerta.']","[('Una ___, a veces también denominado un portal cuando se trata de una ___ principal en algún sentido,[1]\u200b es un elemento de complemento en construcción con muy diversas aplicaciones, usos y emplazamientos, que industrialmente se fabrica en materiales básicos.', ('puerta', 'marco de puerta', 'seguro')), ('Marco que soporta una ___.', ('puerta', 'marco de puerta', 'seguro'))]","[('Una ___, a veces también denominado un portal cuando se trata de una ___ principal en algún sentido,[1]\u200b es un elemento de complemento en construcción con muy diversas aplicaciones, usos y emplazamientos, que industrialmente se fabrica en materiales básicos.', ('puerta', 'marco de puerta', 'seguro')), ('Marco que soporta una ___.', ('puerta', 'marco de puerta', 'seguro'))]","['Apertura o paso en una barrera o en un muro.', 'Apertura en un muro que permite el paso.']"
drain,bn:00034158n,"['puerta', 'transistor de efecto campo']","['El transistor de efecto campo es un transistor que usa el campo eléctrico para controlar la forma y, por lo tanto, la conductividad de un canal que transporta un solo tipo de portador de carga, por lo que también suele ser conocido como transistor unipolar.', 'Barrera móvil que puede ser cerrada o abierta para controlar el acceso a un edificio, un coche, un área, etc.']","[('El ___ es un transistor que usa el campo eléctrico para controlar la forma y, por lo tanto, la conductividad de un canal que transporta un solo tipo de portador de carga, por lo que también suele ser conocido como transistor unipolar.', ('transistor de efecto campo', 'puerta'))]","[('El ___ es un transistor que usa el campo eléctrico para controlar la forma y, por lo tanto, la conductividad de un canal que transporta un solo tipo de portador de carga, por lo que también suele ser conocido como transistor unipolar.', ('transistor de efecto campo', 'puerta'))]","['Barrera móvil que puede ser cerrada o abierta para controlar el acceso a un edificio, un coche, un área, etc.']"
drawer,bn:00028639n,"['ilustración', 'figura', 'retrato', 'dibujo', 'imagen', 'croquis', 'esquema']","['El término dibujo significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, figura o imagen ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', 'Arte visual en dos dimensiones', 'Representación detallada de una persona o de un objeto.']","[('El término dibujo significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, ___ o imagen ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('figura', 'ilustración', 'retrato', 'croquis', 'esquema')), ('El término ___ significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, figura o imagen ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('dibujo', 'ilustración', 'retrato', 'croquis', 'esquema')), ('El término dibujo significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, figura o ___ ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('imagen', 'ilustración', 'retrato', 'croquis', 'esquema'))]","[('El término dibujo significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, ___ o imagen ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('figura', 'ilustración', 'retrato', 'croquis', 'esquema')), ('El término ___ significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, figura o imagen ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('dibujo', 'ilustración', 'retrato', 'croquis', 'esquema')), ('El término dibujo significa tanto el arte que enseña a dibujar,[1]\u200b como la delineación, figura o ___ ejecutada en oscuro y claro; toma nombre de acuerdo al material con el que se hace.', ('imagen', 'ilustración', 'retrato', 'croquis', 'esquema'))]","['Representación detallada de una persona o de un objeto.', 'Arte visual en dos dimensiones']"
dress,bn:00006125n,"['ropa', 'prenda', 'vestuario', 'indumentaria', 'traje', 'vestimenta', 'atavío', 'vestido', 'habiliment']","['El término ropa,,[1]\u200b vestimenta o indumentaria es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', 'Una pieza de vestimenta para los seres humanos.', 'Cada una de las prendas usadas para vestirse', 'Ropas, consideradas como un todo.', 'Una pieza de vestir.', 'Prenda diseñada para ser portada sobre el cuerpo de una persona.']","[('El término ropa,,[1]\u200b vestimenta o ___ es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('indumentaria', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje')), ('El término ropa,,[1]\u200b ___ o indumentaria es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('vestimenta', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje')), ('El término ___,,[1]\u200b vestimenta o indumentaria es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('ropa', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje')), ('___ diseñada para ser portada sobre el cuerpo de una persona.', ('prenda', 'indumentaria', 'vestimenta', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje', 'ropa')), ('Una pieza de ___ para los seres humanos.', ('vestimenta', 'indumentaria', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje', 'ropa'))]","[('El término ropa,,[1]\u200b vestimenta o ___ es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('indumentaria', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje')), ('El término ropa,,[1]\u200b ___ o indumentaria es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('vestimenta', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje')), ('El término ropa,,[1]\u200b vestimenta o indumentaria es la denominación genérica[nota 1]\u200b que reciben las ___s y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('prenda', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje')), ('El término ___,,[1]\u200b vestimenta o indumentaria es la denominación genérica[nota 1]\u200b que reciben las prendas y accesorios confeccionados a partir de tejidos textiles[nota 2]\u200b y de tejidos animales[nota 3]\u200b que los humanos usan para abrigar, cubrir, adornar, proteger y, en general, vestir el cuerpo.', ('ropa', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje')), ('___ diseñada para ser portada sobre el cuerpo de una persona.', ('prenda', 'indumentaria', 'vestimenta', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje', 'ropa')), ('Una pieza de ___ para los seres humanos.', ('vestimenta', 'indumentaria', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje', 'ropa')), ('Cada una de las ___s usadas para vestirse', ('prenda', 'indumentaria', 'vestimenta', 'habiliment', 'vestuario', 'vestido', 'atavío', 'traje', 'ropa')), ('___s, consideradas como un todo.', ('ropa', 'indumentaria', 'vestimenta', 'habiliment', 'vestuario', 'vestido', 'prenda', 'atavío', 'traje'))]",['Una pieza de vestir.']
drop,bn:00028709n,"['gota', 'gota de lluvia', 'gota de agua', 'lágrima']","['Una gota es un volumen pequeño de algún líquido, delimitada casi completamente por superficies encadenadas entre sí.', 'Volumen pequeño de un líquido', 'Una sola gota de agua de lluvia que acaba de caer o está callendo del cielo.', 'Cantidad muy pequeña de líquido que toma forma esférica.']","[('Una ___ es un volumen pequeño de algún líquido, delimitada casi completamente por superficies encadenadas entre sí.', ('gota', 'gota de lluvia', 'gota de agua', 'lágrima')), ('Una sola ___ de lluvia que acaba de caer o está callendo del cielo.', ('gota de agua', 'gota de lluvia', 'lágrima')), ('Una sola ___ de agua de lluvia que acaba de caer o está callendo del cielo.', ('gota', 'gota de lluvia', 'lágrima'))]","[('Una ___ es un volumen pequeño de algún líquido, delimitada casi completamente por superficies encadenadas entre sí.', ('gota', 'gota de lluvia', 'gota de agua', 'lágrima')), ('Una sola ___ de lluvia que acaba de caer o está callendo del cielo.', ('gota de agua', 'gota de lluvia', 'lágrima')), ('Una sola ___ de agua de lluvia que acaba de caer o está callendo del cielo.', ('gota', 'gota de lluvia', 'lágrima'))]","['Cantidad muy pequeña de líquido que toma forma esférica.', 'Volumen pequeño de un líquido']"
ear,bn:00029372n,"['oído', 'orejas', 'oreja']","['Órgano sensible al sonido y al equilibrio.', 'El oído es un órgano sensorial que permite percibir los sonidos, formando el sentido de la audición,[1]\u200b y en mamíferos también se encarga del equilibrio.', 'Órgano donde se produce la audición.', 'Órgano del equilibrio y la audición', 'Órgano auditivo constituido del pabellón, del conducto auditivo, del tímpano, del martillo, del yunque y del estribo.']","[('El ___ es un órgano sensorial que permite percibir los sonidos, formando el sentido de la audición,[1]\u200b y en mamíferos también se encarga del equilibrio.', ('oído', 'orejas', 'oreja'))]","[('El ___ es un órgano sensorial que permite percibir los sonidos, formando el sentido de la audición,[1]\u200b y en mamíferos también se encarga del equilibrio.', ('oído', 'orejas', 'oreja'))]","['Órgano auditivo constituido del pabellón, del conducto auditivo, del tímpano, del martillo, del yunque y del estribo.', 'Órgano sensible al sonido y al equilibrio.', 'Órgano donde se produce la audición.', 'Órgano del equilibrio y la audición']"
egg,bn:00029914n,"['huevo de gallina', 'huevo']","['Los huevos constituyen un alimento habitual en la alimentación de los humanos.', 'Huevo de animal usado como alimento', 'Huevo de un ave doméstica, principalmente gallinas, visto como alimento.', 'Huevo puesto por una gallina.']","[('___ de un ave doméstica, principalmente gallinas, visto como alimento.', ('huevo', 'huevo de gallina')), ('___ de animal usado como alimento', ('huevo', 'huevo de gallina')), ('___ puesto por una gallina.', ('huevo', 'huevo de gallina'))]","[('Los ___s constituyen un alimento habitual en la alimentación de los humanos.', ('huevo', 'huevo de gallina')), ('___ de un ave doméstica, principalmente gallinas, visto como alimento.', ('huevo', 'huevo de gallina')), ('___ de animal usado como alimento', ('huevo', 'huevo de gallina')), ('___ puesto por una gallina.', ('huevo', 'huevo de gallina'))]",[]
engine,bn:00030850n,"['motor', 'locomotora', 'motor térmico', 'máquina']","['Un motor es la parte sistemática de una máquina capaz de hacer funcionar el sistema, transformando algún tipo de energía', 'Máquina en la cual la energía es aplicada para realizar trabajo por la conversión de varias formas de energía en fuerza y movimiento mecánico.']","[('___ en la cual la energía es aplicada para realizar trabajo por la conversión de varias formas de energía en fuerza y movimiento mecánico.', ('máquina', 'motor térmico', 'locomotora', 'motor')), ('Un motor es la parte sistemática de una ___ capaz de hacer funcionar el sistema, transformando algún tipo de energía', ('máquina', 'motor térmico', 'locomotora')), ('Un ___ es la parte sistemática de una máquina capaz de hacer funcionar el sistema, transformando algún tipo de energía', ('motor', 'motor térmico', 'locomotora'))]","[('___ en la cual la energía es aplicada para realizar trabajo por la conversión de varias formas de energía en fuerza y movimiento mecánico.', ('máquina', 'motor térmico', 'locomotora', 'motor')), ('Un motor es la parte sistemática de una ___ capaz de hacer funcionar el sistema, transformando algún tipo de energía', ('máquina', 'motor térmico', 'locomotora')), ('Un ___ es la parte sistemática de una máquina capaz de hacer funcionar el sistema, transformando algún tipo de energía', ('motor', 'motor térmico', 'locomotora'))]",[]
eye,bn:00032512n,"['ojos', 'ojo', 'globo ocular', 'oculus']","['El ojo es un órgano visual que percibe la luz y la convierte en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico.', 'Órgano que detecta la luz, base del sentido de la vista.', 'Órgano de la vista', 'Órgano sensitivo a la luz, que la convierte en señales eléctricas pasadas al cerebro, medio po rel cual los animales ven.', 'Los dos ojos de un ser humano considerado como un todo.']","[('El ___ es un órgano visual que percibe la luz y la convierte en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico.', ('ojo', 'globo ocular', 'oculus', 'ojos')), ('Los dos ___ de un ser humano considerado como un todo.', ('ojos', 'globo ocular', 'oculus', 'ojo'))]","[('El ___ es un órgano visual que percibe la luz y la convierte en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico.', ('ojo', 'globo ocular', 'oculus', 'ojos')), ('Los dos ___ de un ser humano considerado como un todo.', ('ojos', 'globo ocular', 'oculus')), ('Los dos ___s de un ser humano considerado como un todo.', ('ojo', 'globo ocular', 'oculus'))]","['Órgano sensitivo a la luz, que la convierte en señales eléctricas pasadas al cerebro, medio po rel cual los animales ven.', 'Órgano que detecta la luz, base del sentido de la vista.', 'Órgano de la vista']"
face,bn:00032600n,"['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['Parte_delantera de la cabeza humana desde la frente hasta la barbilla y de oreja a oreja.', 'La cara o rostro es la parte frontal de la cabeza de un animal que presenta tres de los órganos de los sentidos de la cabeza, los ojos, la nariz y la boca, y a través de la cual los animales expresan muchas de sus emociones.', 'Parte frontal de la cabeza, que contiene los ojos, la nariz y la boca, así como el área que los rodea.']","[('La cara o ___ es la parte frontal de la cabeza de un animal que presenta tres de los órganos de los sentidos de la cabeza, los ojos, la nariz y la boca, y a través de la cual los animales expresan muchas de sus emociones.', ('rostro', 'rostro humano', 'jeta', 'faz')), ('La ___ o rostro es la parte frontal de la cabeza de un animal que presenta tres de los órganos de los sentidos de la cabeza, los ojos, la nariz y la boca, y a través de la cual los animales expresan muchas de sus emociones.', ('cara', 'rostro humano', 'jeta', 'faz'))]","[('La cara o ___ es la parte frontal de la cabeza de un animal que presenta tres de los órganos de los sentidos de la cabeza, los ojos, la nariz y la boca, y a través de la cual los animales expresan muchas de sus emociones.', ('rostro', 'rostro humano', 'jeta', 'faz')), ('La ___ o rostro es la parte frontal de la cabeza de un animal que presenta tres de los órganos de los sentidos de la cabeza, los ojos, la nariz y la boca, y a través de la cual los animales expresan muchas de sus emociones.', ('cara', 'rostro humano', 'jeta', 'faz'))]","['Parte frontal de la cabeza, que contiene los ojos, la nariz y la boca, así como el área que los rodea.', 'Parte_delantera de la cabeza humana desde la frente hasta la barbilla y de oreja a oreja.']"
farm,bn:00033676n,"['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']","['Una granja o chacra, es un terreno rural en el cual se ejerce la agricultura o la cría de ganado, ya sea este menor o mayor.', 'Finca y terreno rural destinado a la cría de ganado y/o complejo agrícola.', 'Terreno rural en el cual se ejerce la agricultura o la cría de ganado', 'Tierras o edificaciones usadas con propósitos agrícolas, tales como cultivos o cría de animales.']","[('Una ___ o chacra, es un terreno rural en el cual se ejerce la agricultura o la cría de ganado, ya sea este menor o mayor.', ('granja', 'explotación agrícola', 'estancia', 'hacienda', 'caserío', 'cortijo', 'heredad', 'fundo', 'finca', 'masía')), ('___ y terreno rural destinado a la cría de ganado y/o complejo agrícola.', ('finca', 'explotación agrícola', 'estancia', 'hacienda', 'caserío', 'cortijo', 'heredad', 'granja', 'fundo', 'masía'))]","[('Una ___ o chacra, es un terreno rural en el cual se ejerce la agricultura o la cría de ganado, ya sea este menor o mayor.', ('granja', 'explotación agrícola', 'estancia', 'hacienda', 'caserío', 'cortijo', 'heredad', 'fundo', 'finca', 'masía')), ('___ y terreno rural destinado a la cría de ganado y/o complejo agrícola.', ('finca', 'explotación agrícola', 'estancia', 'hacienda', 'caserío', 'cortijo', 'heredad', 'granja', 'fundo', 'masía'))]","['Tierras o edificaciones usadas con propósitos agrícolas, tales como cultivos o cría de animales.', 'Terreno rural en el cual se ejerce la agricultura o la cría de ganado']"
feather,bn:00033865n,"['pluma', 'plumaje', 'barbillas', 'bárbulas']","['Las plumas son estructuras queratinosas de la piel de las aves y otros dinosaurios terópodos.', 'El plumaje en las aves se refiere al conjunto de plumas que recubre el cuerpo de estos animales[1]\u200b.', 'Estructura de cobertura corporal de las aves', 'Una estructura ramificada tipo cabello que crece en la piel de las aves y las protege del frío y del agua, facilitando el vuelo.', 'Estructura liviana caliente e impermeable que constituye la estructura externa que cubre las aves.', 'Cualquiera de las púas secundarias que forman una franja de pequeñas proyecciones en una pluma.']","[('El ___ en las aves se refiere al conjunto de plumas que recubre el cuerpo de estos animales[1]\u200b.', ('plumaje', 'barbillas', 'bárbulas', 'pluma')), ('Cualquiera de las púas secundarias que forman una franja de pequeñas proyecciones en una ___.', ('pluma', 'barbillas', 'bárbulas', 'plumaje'))]","[('El ___ en las aves se refiere al conjunto de plumas que recubre el cuerpo de estos animales[1]\u200b.', ('plumaje', 'barbillas', 'bárbulas')), ('El ___je en las aves se refiere al conjunto de ___s que recubre el cuerpo de estos animales[1]\u200b.', ('pluma', 'barbillas', 'bárbulas')), ('Cualquiera de las púas secundarias que forman una franja de pequeñas proyecciones en una ___.', ('pluma', 'barbillas', 'bárbulas', 'plumaje')), ('Las ___s son estructuras queratinosas de la piel de las aves y otros dinosaurios terópodos.', ('pluma', 'barbillas', 'bárbulas', 'plumaje'))]","['Una estructura ramificada tipo cabello que crece en la piel de las aves y las protege del frío y del agua, facilitando el vuelo.', 'Estructura liviana caliente e impermeable que constituye la estructura externa que cubre las aves.', 'Estructura de cobertura corporal de las aves']"
finger,bn:00034565n,"['dedo', 'dedos de la mano', 'dedo de la mano']","['Se conoce con el nombre de dedos de las manos aquella parte del cuerpo humano que corresponde a los cinco dedos de la mano, clasificada en la Terminología Anatómica de 1997 con el código A01.', 'Órgano de manipulación hallado en las manos de los humanos y otros primates', 'Una de las extremidades largas de la mano utilizada por la prensión de objetos.']","[('Se conoce con el nombre de dedos de las manos aquella parte del cuerpo humano que corresponde a los cinco ___, clasificada en la Terminología Anatómica de 1997 con el código A01.', ('dedos de la mano', 'dedo de la mano', 'dedo'))]","[('Se conoce con el nombre de dedos de las manos aquella parte del cuerpo humano que corresponde a los cinco ___, clasificada en la Terminología Anatómica de 1997 con el código A01.', ('dedos de la mano', 'dedo de la mano')), ('Se conoce con el nombre de ___s de las manos aquella parte del cuerpo humano que corresponde a los cinco ___s de la mano, clasificada en la Terminología Anatómica de 1997 con el código A01.', ('dedo', 'dedo de la mano'))]","['Una de las extremidades largas de la mano utilizada por la prensión de objetos.', 'Órgano de manipulación hallado en las manos de los humanos y otros primates']"
fish,bn:00034816n,"['pescado', 'pez', 'Pisces', 'pisces', 'peces']","['Los peces son animales vertebrados primariamente acuáticos, generalmente ectotérmicos y con respiración por branquias.', 'Categoría taxonómica obsoleta que designa a los peces.', 'Animal vertebrado acuático']","[('Los ___ son animales vertebrados primariamente acuáticos, generalmente ectotérmicos y con respiración por branquias.', ('peces', 'pescado', 'Pisces', 'pisces', 'pez')), ('Categoría taxonómica obsoleta que designa a los ___.', ('peces', 'pescado', 'Pisces', 'pisces', 'pez'))]","[('Los ___ son animales vertebrados primariamente acuáticos, generalmente ectotérmicos y con respiración por branquias.', ('peces', 'pescado', 'Pisces', 'pisces', 'pez')), ('Categoría taxonómica obsoleta que designa a los ___.', ('peces', 'pescado', 'Pisces', 'pisces', 'pez'))]",['Animal vertebrado acuático']
flag,bn:00034960n,"['bandera', 'pabellón']","['Emblema que por_lo_general consiste en un trozo rectangular de tela con un diseño distintivo.', 'Una bandera es una pieza de tela, por lo general, rectangular o cuadrada, cuyo diseño es distintivo y con colores variados.', 'Pieza de tela que simboliza una persona o grupo de personas.', 'Pedazo de tela, frecuentemente decorado con un emblema, usado como señal o símbolo visual.']","[('Una ___ es una pieza de tela, por lo general, rectangular o cuadrada, cuyo diseño es distintivo y con colores variados.', ('bandera', 'pabellón'))]","[('Una ___ es una pieza de tela, por lo general, rectangular o cuadrada, cuyo diseño es distintivo y con colores variados.', ('bandera', 'pabellón'))]","['Emblema que por_lo_general consiste en un trozo rectangular de tela con un diseño distintivo.', 'Pedazo de tela, frecuentemente decorado con un emblema, usado como señal o símbolo visual.', 'Pieza de tela que simboliza una persona o grupo de personas.']"
floor,bn:00079476n,"['dolina', 'valle', 'val']","['Un valle es una depresión de la superficie terrestre entre dos vertientes, con forma inclinada y alargada, que conforma una cuenca hidrográfica en cuyo fondo se aloja un curso fluvial.', 'Depresión de la superficie terrestre.', 'Depresión de la superficie terrestre situada entre dos vertientes', 'Cualquier tierra de baja altitud confinada por una tierra más alta; especialmente una depresión alargada, relativamente grande, suavemente inclinada de la superficie de la tierra, situada comúnmente entre dos montañas o entre sierras de colinas o las montañas y que a menudo contiene una corriente con un a salida.']","[('Un ___ es una depresión de la superficie terrestre entre dos vertientes, con forma inclinada y alargada, que conforma una cuenca hidrográfica en cuyo fondo se aloja un curso fluvial.', ('valle', 'dolina', 'val'))]","[('Un ___ es una depresión de la superficie terrestre entre dos vertientes, con forma inclinada y alargada, que conforma una cuenca hidrográfica en cuyo fondo se aloja un curso fluvial.', ('valle', 'dolina')), ('Un ___le es una depresión de la superficie terrestre entre dos vertientes, con forma inclinada y alargada, que conforma una cuenca hidrográfica en cuyo fondo se aloja un curso fluvial.', ('val', 'dolina'))]","['Cualquier tierra de baja altitud confinada por una tierra más alta; especialmente una depresión alargada, relativamente grande, suavemente inclinada de la superficie de la tierra, situada comúnmente entre dos montañas o entre sierras de colinas o las montañas y que a menudo contiene una corriente con un a salida.', 'Depresión de la superficie terrestre situada entre dos vertientes', 'Depresión de la superficie terrestre.']"
fly,bn:00035494n,"['mosca', 'mosco', 'Diptera']","['Los dípteros son un orden de insectos neópteros caracterizados porque sus alas posteriores se han reducido a halterios, es decir, que poseen sólo dos alas membranosas y no cuatro como la gran mayoría de los insectos; su nombre científico proviene de esta característica.', 'Insecto común; cualquier especie de insecto del orden Diptera.']","[('Insecto común; cualquier especie de insecto del orden ___.', ('Diptera', 'mosca', 'mosco'))]","[('Insecto común; cualquier especie de insecto del orden ___.', ('Diptera', 'mosca', 'mosco'))]","['Los dípteros son un orden de insectos neópteros caracterizados porque sus alas posteriores se han reducido a halterios, es decir, que poseen sólo dos alas membranosas y no cuatro como la gran mayoría de los insectos; su nombre científico proviene de esta característica.']"
