word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
bucket,bn:00013590n,"['Ämber', 'pang', 'ämber']","['Ämber, varem ka pang, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', 'sangaga pealt lahtine anum']","[('___, varem ka pang, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('Ämber',)), ('___, varem ka pang, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('ämber',)), ('Ämber, varem ka ___, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('pang',))]","[('___, varem ka pang, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('Ämber',)), ('___, varem ka pang, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('ämber',)), ('Ämber, varem ka ___, on pealt lahtine või kaanega, üldjuhul sangaga metallist, plastikust või puidust anum vedelike vm ainete kandmiseks, ammutamiseks või hoidmiseks.', ('pang',))]",['sangaga pealt lahtine anum']
bulb,bn:00013745n,"['pirn', 'elektripirn', 'lamp', 'Elektervalgustus', 'elektervalgustus', 'hõõglamp']","['Elektervalgustus on elektrit kasutav valgustus.', 'Hõõglamp on lamp, milles valgust tekitab elektrivooluga kuumutatav hõõgniit.']","[('___ on lamp, milles valgust tekitab elektrivooluga kuumutatav hõõgniit.', ('hõõglamp', 'Elektervalgustus', 'elektervalgustus', 'elektripirn', 'pirn')), ('Hõõglamp on ___, milles valgust tekitab elektrivooluga kuumutatav hõõgniit.', ('lamp', 'Elektervalgustus', 'elektervalgustus', 'elektripirn', 'pirn')), ('___ on elektrit kasutav valgustus.', ('Elektervalgustus', 'elektripirn', 'hõõglamp', 'pirn', 'lamp')), ('___ on elektrit kasutav valgustus.', ('elektervalgustus', 'elektripirn', 'hõõglamp', 'pirn', 'lamp'))]","[('___ on lamp, milles valgust tekitab elektrivooluga kuumutatav hõõgniit.', ('hõõglamp', 'Elektervalgustus', 'elektervalgustus', 'elektripirn', 'pirn')), ('Hõõglamp on ___, milles valgust tekitab elektrivooluga kuumutatav hõõgniit.', ('lamp', 'Elektervalgustus', 'elektervalgustus', 'elektripirn', 'pirn')), ('___ on elektrit kasutav valgustus.', ('Elektervalgustus', 'elektripirn', 'hõõglamp', 'pirn', 'lamp')), ('___ on elektrit kasutav valgustus.', ('elektervalgustus', 'elektripirn', 'hõõglamp', 'pirn', 'lamp'))]",[]
button,bn:00014305n,"['Nööp', 'nööp']","['Nööp on väike kinnitusvahend, tavaliselt rõivastel, aga ka mujal.']","[('___ on väike kinnitusvahend, tavaliselt rõivastel, aga ka mujal.', ('Nööp',)), ('___ on väike kinnitusvahend, tavaliselt rõivastel, aga ka mujal.', ('nööp',))]","[('___ on väike kinnitusvahend, tavaliselt rõivastel, aga ka mujal.', ('Nööp',)), ('___ on väike kinnitusvahend, tavaliselt rõivastel, aga ka mujal.', ('nööp',))]",[]
cake,bn:00014609n,"['Kook', 'kook']","['Kook on väike, harilikult mitte ümmargune, ühekihiline, kaunistusteta tort.']","[('___ on väike, harilikult mitte ümmargune, ühekihiline, kaunistusteta tort.', ('Kook',)), ('___ on väike, harilikult mitte ümmargune, ühekihiline, kaunistusteta tort.', ('kook',))]","[('___ on väike, harilikult mitte ümmargune, ühekihiline, kaunistusteta tort.', ('Kook',)), ('___ on väike, harilikult mitte ümmargune, ühekihiline, kaunistusteta tort.', ('kook',))]",[]
camera,bn:00015008n,"['kaamera', 'fotoaparaat', 'Kaamera']","['Fotoaparaat ehk fotokaamera on seade pildistamiseks, see tähendab eseme kujutise jäädvustamiseks valgustundliku materjali või valgustundliku elektroonilise elemendi abil.', 'Kaamera on fototehniline aparaat, mis võimaldab andmekandjal saada üksikpilte või/ja liikuvaid pilte.']","[('___ ehk fotokaamera on seade pildistamiseks, see tähendab eseme kujutise jäädvustamiseks valgustundliku materjali või valgustundliku elektroonilise elemendi abil.', ('fotoaparaat', 'kaamera', 'Kaamera')), ('___ on fototehniline aparaat, mis võimaldab andmekandjal saada üksikpilte või/ja liikuvaid pilte.', ('kaamera', 'fotoaparaat')), ('___ on fototehniline aparaat, mis võimaldab andmekandjal saada üksikpilte või/ja liikuvaid pilte.', ('Kaamera', 'fotoaparaat'))]","[('___ ehk fotokaamera on seade pildistamiseks, see tähendab eseme kujutise jäädvustamiseks valgustundliku materjali või valgustundliku elektroonilise elemendi abil.', ('fotoaparaat', 'kaamera', 'Kaamera')), ('___ on fototehniline aparaat, mis võimaldab andmekandjal saada üksikpilte või/ja liikuvaid pilte.', ('kaamera', 'fotoaparaat')), ('___ on fototehniline aparaat, mis võimaldab andmekandjal saada üksikpilte või/ja liikuvaid pilte.', ('Kaamera', 'fotoaparaat'))]",[]
cart,bn:00016292n,['kaarik'],"['Kaarik on kahe rattaga vanker, mida kasutati veo- ja sõiduvahendina.', 'kahe rattaga vanker']","[('___ on kahe rattaga vanker, mida kasutati veo- ja sõiduvahendina.', ('kaarik',))]","[('___ on kahe rattaga vanker, mida kasutati veo- ja sõiduvahendina.', ('kaarik',))]",['kahe rattaga vanker']
carriage,bn:00016241n,"['raudteesõiduk', 'tõld', 'Tõld']",['Tõld on endisaegne neljarattaline vedrustusega ja üleni kinnine hobuveok.'],"[('___ on endisaegne neljarattaline vedrustusega ja üleni kinnine hobuveok.', ('tõld', 'raudteesõiduk')), ('___ on endisaegne neljarattaline vedrustusega ja üleni kinnine hobuveok.', ('Tõld', 'raudteesõiduk'))]","[('___ on endisaegne neljarattaline vedrustusega ja üleni kinnine hobuveok.', ('tõld', 'raudteesõiduk')), ('___ on endisaegne neljarattaline vedrustusega ja üleni kinnine hobuveok.', ('Tõld', 'raudteesõiduk'))]",[]
cat,bn:00016606n,['kass'],"['Kass ehk kodukass on kaslaste sugukonna kassi perekonda kuuluv väike kiskja, kaslaste hulgas ainus koduloom.', 'Kodustatud kaslane']","[('___ ehk kodukass on kaslaste sugukonna kassi perekonda kuuluv väike kiskja, kaslaste hulgas ainus koduloom.', ('kass',))]","[('___ ehk kodukass on kaslaste sugukonna ___i perekonda kuuluv väike kiskja, kaslaste hulgas ainus koduloom.', ('kass',))]",['Kodustatud kaslane']
cheese,bn:00018038n,"['juust', 'sõir']","['Juust on valgu- ja rasvarikas toiduaine, mida valmistatakse lehma-, kodukitse- või lambapiimast, -lõssist, -koorest, -petist või nende segust piimhappebakteritest juuretise lisamise, kalgendamise ning saadud kalgendist vadaku eraldamise teel.']","[('___ on valgu- ja rasvarikas toiduaine, mida valmistatakse lehma-, kodukitse- või lambapiimast, -lõssist, -koorest, -petist või nende segust piimhappebakteritest juuretise lisamise, kalgendamise ning saadud kalgendist vadaku eraldamise teel.', ('juust', 'sõir'))]","[('___ on valgu- ja rasvarikas toiduaine, mida valmistatakse lehma-, kodukitse- või lambapiimast, -lõssist, -koorest, -petist või nende segust piimhappebakteritest juuretise lisamise, kalgendamise ning saadud kalgendist vadaku eraldamise teel.', ('juust', 'sõir'))]",[]
chest,bn:00018208n,"['Kirst', 'kirst']","['Kirst on etnograafias kaanega laudkast, mida kasutati riiete, relvade, toiduainete või väärtesemete hoidmiseks.', 'Kaanega laudkast, mida kasutatakse riiete, relvade, toiduainete või väärtesemete hoidmiseks.']","[('___ on etnograafias kaanega laudkast, mida kasutati riiete, relvade, toiduainete või väärtesemete hoidmiseks.', ('Kirst',)), ('___ on etnograafias kaanega laudkast, mida kasutati riiete, relvade, toiduainete või väärtesemete hoidmiseks.', ('kirst',))]","[('___ on etnograafias kaanega laudkast, mida kasutati riiete, relvade, toiduainete või väärtesemete hoidmiseks.', ('Kirst',)), ('___ on etnograafias kaanega laudkast, mida kasutati riiete, relvade, toiduainete või väärtesemete hoidmiseks.', ('kirst',))]","['Kaanega laudkast, mida kasutatakse riiete, relvade, toiduainete või väärtesemete hoidmiseks.']"
chin,bn:00018426n,"['lõug', 'Lõug']","['Lõug on näo alumine osa, alahuulest allpool.']","[('___ on näo alumine osa, alahuulest allpool.', ('lõug',)), ('___ on näo alumine osa, alahuulest allpool.', ('Lõug',))]","[('___ on näo alumine osa, alahuulest allpool.', ('lõug',)), ('___ on näo alumine osa, alahuulest allpool.', ('Lõug',))]",[]
church,bn:00018995n,['kirik'],"['Kirik on kristlik pühakoda – hoone, kus toimuvad jumalateenistused.', 'kristlik kirikuhoone']","[('___ on kristlik pühakoda – hoone, kus toimuvad jumalateenistused.', ('kirik',))]","[('___ on kristlik pühakoda – hoone, kus toimuvad jumalateenistused.', ('kirik',)), ('kristlik ___uhoone', ('kirik',))]",[]
circle,bn:00019169n,"['ringjoon', 'ring']",['Ringjooneks nimetatakse elementaargeomeetrias tasandi antud punktist kindlal positiivsel kaugusel olevate selle tasandi punktide hulka.'],[],"[('___eks nimetatakse elementaargeomeetrias tasandi antud punktist kindlal positiivsel kaugusel olevate selle tasandi punktide hulka.', ('ringjoon',)), ('___jooneks nimetatakse elementaargeomeetrias tasandi antud punktist kindlal positiivsel kaugusel olevate selle tasandi punktide hulka.', ('ring',))]",[]
clock,bn:00019887n,['kell'],"['Kell on seade aja mõõtmiseks.Kell on üks vanemaid leiutisi, mis on loodud selleks, et mõõta aega ja/või pidada arvet ajavahemike kohta, mis on väiksemad kui looduslikud ühikud – ööpäev, sünoodiline kuu või aasta.', 'Seade aja mõõtmiseks.']","[('___ on seade aja mõõtmiseks.___ on üks vanemaid leiutisi, mis on loodud selleks, et mõõta aega ja/või pidada arvet ajavahemike kohta, mis on väiksemad kui looduslikud ühikud – ööpäev, sünoodiline kuu või aasta.', ('kell',))]","[('___ on seade aja mõõtmiseks.___ on üks vanemaid leiutisi, mis on loodud selleks, et mõõta aega ja/või pidada arvet ajavahemike kohta, mis on väiksemad kui looduslikud ühikud – ööpäev, sünoodiline kuu või aasta.', ('kell',))]",['Seade aja mõõtmiseks.']
cloud,bn:00020002n,"['pilv', 'Pilv']","['Pilv on atmosfääris veeauru kondenseerumisel tekkinud hõljuvate väga väikeste veetilkade või jääkristallide nähtav kogum.', 'lendav vesi, atmosfäärinähtus']","[('___ on atmosfääris veeauru kondenseerumisel tekkinud hõljuvate väga väikeste veetilkade või jääkristallide nähtav kogum.', ('pilv',)), ('___ on atmosfääris veeauru kondenseerumisel tekkinud hõljuvate väga väikeste veetilkade või jääkristallide nähtav kogum.', ('Pilv',))]","[('___ on atmosfääris veeauru kondenseerumisel tekkinud hõljuvate väga väikeste veetilkade või jääkristallide nähtav kogum.', ('pilv',)), ('___ on atmosfääris veeauru kondenseerumisel tekkinud hõljuvate väga väikeste veetilkade või jääkristallide nähtav kogum.', ('Pilv',))]","['lendav vesi, atmosfäärinähtus']"
collar,bn:00005136n,['Vahistamine'],"['Vahistamine ehk arreteerimine on inimeselt liikumisvabaduse võtmine, tavaliselt seoses uurimisega, sooviga vältida edasisi õigusrikkumisi ja anda vahistatu üle kriminaalkohtusüsteemile.']","[('___ ehk arreteerimine on inimeselt liikumisvabaduse võtmine, tavaliselt seoses uurimisega, sooviga vältida edasisi õigusrikkumisi ja anda vahistatu üle kriminaalkohtusüsteemile.', ('Vahistamine',))]","[('___ ehk arreteerimine on inimeselt liikumisvabaduse võtmine, tavaliselt seoses uurimisega, sooviga vältida edasisi õigusrikkumisi ja anda vahistatu üle kriminaalkohtusüsteemile.', ('Vahistamine',))]",[]
comb,bn:00020849n,['kamm'],"['Kamm on piidega ese, mida kasutatakse juuste korrastamiseks, juuste ja peanaha puhastamiseks või soengu kinnitamiseks.']","[('___ on piidega ese, mida kasutatakse juuste korrastamiseks, juuste ja peanaha puhastamiseks või soengu kinnitamiseks.', ('kamm',))]","[('___ on piidega ese, mida kasutatakse juuste korrastamiseks, juuste ja peanaha puhastamiseks või soengu kinnitamiseks.', ('kamm',))]",[]
cord,bn:00022592n,['Velvet'],"['Velvet ehk pesusamet on karustusega kangaste hulka kuuluv puuvillane kangas, mille karustus kulgeb pinnal reljeefsete pikitriipudena.']","[('___ ehk pesusamet on karustusega kangaste hulka kuuluv puuvillane kangas, mille karustus kulgeb pinnal reljeefsete pikitriipudena.', ('Velvet',))]","[('___ ehk pesusamet on karustusega kangaste hulka kuuluv puuvillane kangas, mille karustus kulgeb pinnal reljeefsete pikitriipudena.', ('Velvet',))]",[]
cow,bn:00012273n,"['veised', 'veis']",['Koduveis on loomaliik või alamliik veise perekonnast; üks levinumaid koduloomi.'],[],"[('Koduveis on loomaliik või alamliik ___e perekonnast; üks levinumaid koduloomi.', ('veis', 'veised'))]",[]
cup,bn:00024410n,"['Klaas', 'Tass', 'tass', 'klaas']","['Klaas on eesti keeles käibiv nimetus klaasist valmistatud jooginõu kohta, mis on erinevalt tassist ja kruusist reeglina kõrvata.', 'Tass on enamasti sangaga varustatud väiksem jooginõu.']","[('___ on eesti keeles käibiv nimetus klaasist valmistatud jooginõu kohta, mis on erinevalt tassist ja kruusist reeglina kõrvata.', ('Klaas', 'Tass', 'tass')), ('___ on eesti keeles käibiv nimetus klaasist valmistatud jooginõu kohta, mis on erinevalt tassist ja kruusist reeglina kõrvata.', ('klaas', 'Tass', 'tass')), ('___ on enamasti sangaga varustatud väiksem jooginõu.', ('Tass', 'Klaas', 'klaas')), ('___ on enamasti sangaga varustatud väiksem jooginõu.', ('tass', 'Klaas', 'klaas'))]","[('___ on eesti keeles käibiv nimetus ___ist valmistatud jooginõu kohta, mis on erinevalt tassist ja kruusist reeglina kõrvata.', ('Klaas',)), ('___ on eesti keeles käibiv nimetus ___ist valmistatud jooginõu kohta, mis on erinevalt tassist ja kruusist reeglina kõrvata.', ('klaas',)), ('Klaas on eesti keeles käibiv nimetus klaasist valmistatud jooginõu kohta, mis on erinevalt ___ist ja kruusist reeglina kõrvata.', ('Tass',)), ('Klaas on eesti keeles käibiv nimetus klaasist valmistatud jooginõu kohta, mis on erinevalt ___ist ja kruusist reeglina kõrvata.', ('tass',)), ('___ on enamasti sangaga varustatud väiksem jooginõu.', ('Tass', 'Klaas', 'klaas')), ('___ on enamasti sangaga varustatud väiksem jooginõu.', ('tass', 'Klaas', 'klaas'))]",[]
curtain,bn:00024534n,"['eesriie', 'kardin', 'Kardin']","['Kardin ehk eesriie on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.']","[('Kardin ehk ___ on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('eesriie',)), ('___ ehk eesriie on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('kardin',)), ('___ ehk eesriie on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('Kardin',))]","[('Kardin ehk ___ on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('eesriie',)), ('___ ehk eesriie on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('kardin',)), ('___ ehk eesriie on rippuv riidest kate, millega varjatakse akna- või läbipaistva ukse ava või tekitatakse eraldatud ruum.', ('Kardin',))]",[]
cushion,bn:00024564n,['amortisaator'],['Amortisaator on tõuke- või löögileevendi.'],"[('___ on tõuke- või löögileevendi.', ('amortisaator',))]","[('___ on tõuke- või löögileevendi.', ('amortisaator',))]",[]
dog,bn:00015267n,"['koer', 'Canis lupus familiaris']","['Koer ehk kodukoer on hundi alamliik või koera perekonna liik, mille inimesed on kodustanud.', 'kodususi']","[('___ ehk kodukoer on hundi alamliik või koera perekonna liik, mille inimesed on kodustanud.', ('koer', 'Canis lupus familiaris'))]","[('___ ehk kodukoer on hundi alamliik või ___a perekonna liik, mille inimesed on kodustanud.', ('koer', 'Canis lupus familiaris'))]",['kodususi']
door,bn:00028247n,['uks'],"['Uks on tarind, mille abil saab hoonesse või ruumi sissepääsu ja sellest väljapääsu võimaldamiseks mõeldud ava sulgeda.', 'tarind, mis katab sissepääsu ja võimaldab seda sulgeda']","[('___ on tarind, mille abil saab hoonesse või ruumi sissepääsu ja sellest väljapääsu võimaldamiseks mõeldud ava sulgeda.', ('uks',))]","[('___ on tarind, mille abil saab hoonesse või ruumi sissepääsu ja sellest väljapääsu võimaldamiseks mõeldud ava sulgeda.', ('uks',))]","['tarind, mis katab sissepääsu ja võimaldab seda sulgeda']"
drain,bn:00034158n,"['uks', 'väljatransistor', 'Väljatransistor']",['Väljatransistor on pingega tüüritav transistor.'],"[('___ on pingega tüüritav transistor.', ('väljatransistor', 'uks')), ('___ on pingega tüüritav transistor.', ('Väljatransistor', 'uks'))]","[('___ on pingega tüüritav transistor.', ('väljatransistor', 'uks')), ('___ on pingega tüüritav transistor.', ('Väljatransistor', 'uks'))]",[]
drawer,bn:00028639n,"['joonistus', 'joonistamine']","['Joonistamine on mingile pinnale visuaalsete kujundite tegemine joonistusvahenditega – näiteks pliiatsi, sule, sangviini, puusöe või kriidiga.']","[('___ on mingile pinnale visuaalsete kujundite tegemine joonistusvahenditega – näiteks pliiatsi, sule, sangviini, puusöe või kriidiga.', ('joonistamine', 'joonistus'))]","[('___ on mingile pinnale visuaalsete kujundite tegemine joonistusvahenditega – näiteks pliiatsi, sule, sangviini, puusöe või kriidiga.', ('joonistamine',)), ('Joonistamine on mingile pinnale visuaalsete kujundite tegemine ___vahenditega – näiteks pliiatsi, sule, sangviini, puusöe või kriidiga.', ('joonistus',))]",[]
dress,bn:00006125n,"['riietus', 'Riietus']",['Riietus ehk rõivastus on inimeste mitmesugused kehakatted.'],"[('___ ehk rõivastus on inimeste mitmesugused kehakatted.', ('riietus',)), ('___ ehk rõivastus on inimeste mitmesugused kehakatted.', ('Riietus',))]","[('___ ehk rõivastus on inimeste mitmesugused kehakatted.', ('riietus',)), ('___ ehk rõivastus on inimeste mitmesugused kehakatted.', ('Riietus',))]",[]
drop,bn:00028709n,"['tilk', 'Tilk']","['Tilk on väike kogus vedelikku, mis on kas täielikult või peaaegu ümbritsetud vabapinnaga.']","[('___ on väike kogus vedelikku, mis on kas täielikult või peaaegu ümbritsetud vabapinnaga.', ('tilk',)), ('___ on väike kogus vedelikku, mis on kas täielikult või peaaegu ümbritsetud vabapinnaga.', ('Tilk',))]","[('___ on väike kogus vedelikku, mis on kas täielikult või peaaegu ümbritsetud vabapinnaga.', ('tilk',)), ('___ on väike kogus vedelikku, mis on kas täielikult või peaaegu ümbritsetud vabapinnaga.', ('Tilk',))]",[]
ear,bn:00029372n,['kõrv'],"['Kõrv on selgroogsete elund, mille ülesanne on registreerida keskkonna lainelisi võnkumisi.']","[('___ on selgroogsete elund, mille ülesanne on registreerida keskkonna lainelisi võnkumisi.', ('kõrv',))]","[('___ on selgroogsete elund, mille ülesanne on registreerida keskkonna lainelisi võnkumisi.', ('kõrv',))]",[]
engine,bn:00030850n,['mootor'],"['Mootor on masin, mis muundab mingit liiki energiat mehaaniliseks tööks.Olenevalt mootori tüübist teeb tööd näiteks edasi-tagasi liikuv kolb, pöörlev rootor, või reaktiivaparaat.Primaarmootori käivitamiseks kasutatakse vahetult looduslikke energiavorme, näiteks vee, tuule, kütuse, geo- või tuumaenergiat.']","[('___ on masin, mis muundab mingit liiki energiat mehaaniliseks tööks.Olenevalt mootori tüübist teeb tööd näiteks edasi-tagasi liikuv kolb, pöörlev rootor, või reaktiivaparaat.Primaarmootori käivitamiseks kasutatakse vahetult looduslikke energiavorme, näiteks vee, tuule, kütuse, geo- või tuumaenergiat.', ('mootor',))]","[('___ on masin, mis muundab mingit liiki energiat mehaaniliseks tööks.Olenevalt ___i tüübist teeb tööd näiteks edasi-tagasi liikuv kolb, pöörlev rootor, või reaktiivaparaat.Primaarmootori käivitamiseks kasutatakse vahetult looduslikke energiavorme, näiteks vee, tuule, kütuse, geo- või tuumaenergiat.', ('mootor',))]",[]
eye,bn:00032512n,"['silm', 'silmamuna']","['Silm on nägemiselund.', 'Nägemiselund.']","[('___ on nägemiselund.', ('silm', 'silmamuna'))]","[('___ on nägemiselund.', ('silm', 'silmamuna'))]",['Nägemiselund.']
face,bn:00032600n,"['nägu', 'Nägu']","['Nägu on inimese pea eespoolne osa, kus asuvad silmad, nina ja suu.', 'pea eesosa']","[('___ on inimese pea eespoolne osa, kus asuvad silmad, nina ja suu.', ('nägu',)), ('___ on inimese pea eespoolne osa, kus asuvad silmad, nina ja suu.', ('Nägu',))]","[('___ on inimese pea eespoolne osa, kus asuvad silmad, nina ja suu.', ('nägu',)), ('___ on inimese pea eespoolne osa, kus asuvad silmad, nina ja suu.', ('Nägu',))]",['pea eesosa']
farm,bn:00033676n,"['talu', 'farm']","['Talu on tavaliselt ühele perekonnale kuuluv elupaik ja maamajand, mis hõlmab maavalduse koos eluhoonete, abihoonete, nii majandatavate kui ka mittemajandatavate kõlvikutega, samuti koduloomadega.', 'maamajapidamine, väiksem põllumajandusettevõte']","[('___ on tavaliselt ühele perekonnale kuuluv elupaik ja maamajand, mis hõlmab maavalduse koos eluhoonete, abihoonete, nii majandatavate kui ka mittemajandatavate kõlvikutega, samuti koduloomadega.', ('talu', 'farm'))]","[('___ on tavaliselt ühele perekonnale kuuluv elupaik ja maamajand, mis hõlmab maavalduse koos eluhoonete, abihoonete, nii majandatavate kui ka mittemajandatavate kõlvikutega, samuti koduloomadega.', ('talu', 'farm'))]","['maamajapidamine, väiksem põllumajandusettevõte']"
feather,bn:00033865n,"['sulg', 'sulestik', 'Sulestik']","['Suled on epidermi ehk marrasknaha moodustisted, mis esinevad lindudel ja mõnedel teropoodsetel dinosaurustel.', 'Sulestik on lindude sulgedest kehakate ehk linnu keha katvad suled koosvõetult.', 'Sarvainest moodustis lindude pealisnahal.']","[('___ on lindude sulgedest kehakate ehk linnu keha katvad suled koosvõetult.', ('sulestik', 'sulg')), ('___ on lindude sulgedest kehakate ehk linnu keha katvad suled koosvõetult.', ('Sulestik', 'sulg'))]","[('___ on lindude sulgedest kehakate ehk linnu keha katvad suled koosvõetult.', ('sulestik',)), ('___ on lindude sulgedest kehakate ehk linnu keha katvad suled koosvõetult.', ('Sulestik',)), ('Sulestik on lindude ___edest kehakate ehk linnu keha katvad suled koosvõetult.', ('sulg',))]","['Suled on epidermi ehk marrasknaha moodustisted, mis esinevad lindudel ja mõnedel teropoodsetel dinosaurustel.', 'Sarvainest moodustis lindude pealisnahal.']"
finger,bn:00034565n,"['sõrm', 'näpp', 'sõrmed']","['Sõrmed, või ka näpud, on inimese käelaba etteulatuvad osad.', 'üke käe otsas asuvast viiest jätkest']","[('___, või ka näpud, on inimese käelaba etteulatuvad osad.', ('sõrmed', 'sõrm', 'näpp'))]","[('___, või ka näpud, on inimese käelaba etteulatuvad osad.', ('sõrmed', 'näpp')), ('___ed, või ka näpud, on inimese käelaba etteulatuvad osad.', ('sõrm', 'näpp'))]",['üke käe otsas asuvast viiest jätkest']
fish,bn:00034816n,"['kala', 'kalad']",['Kalad on vees elavate kõigusoojaste keelikloomade üldnimetus.'],"[('___ on vees elavate kõigusoojaste keelikloomade üldnimetus.', ('kalad', 'kala'))]","[('___ on vees elavate kõigusoojaste keelikloomade üldnimetus.', ('kalad',)), ('___d on vees elavate kõigusoojaste keelikloomade üldnimetus.', ('kala',))]",[]
flag,bn:00034960n,['lipp'],"['Lipp on riikide, rahvaste, organisatsioonide, territoriaalsete üksuste vms sümbol.']","[('___ on riikide, rahvaste, organisatsioonide, territoriaalsete üksuste vms sümbol.', ('lipp',))]","[('___ on riikide, rahvaste, organisatsioonide, territoriaalsete üksuste vms sümbol.', ('lipp',))]",[]
floor,bn:00079476n,['org'],['Org on mitmesuguse suuruse ja enamasti pikliku kujuga negatiivne pinnavorm.'],"[('___ on mitmesuguse suuruse ja enamasti pikliku kujuga negatiivne pinnavorm.', ('org',))]","[('___ on mitmesuguse suuruse ja enamasti pikliku kujuga negatiivne pinnavorm.', ('org',))]",[]
fly,bn:00035494n,"['Kahetiivalised', 'kahetiivalised']","['Kahetiivalised on väga suur, kõigil mandritel levinud putukarühm.']","[('___ on väga suur, kõigil mandritel levinud putukarühm.', ('Kahetiivalised',)), ('___ on väga suur, kõigil mandritel levinud putukarühm.', ('kahetiivalised',))]","[('___ on väga suur, kõigil mandritel levinud putukarühm.', ('Kahetiivalised',)), ('___ on väga suur, kõigil mandritel levinud putukarühm.', ('kahetiivalised',))]",[]
foot,bn:00035679n,['Labajalg'],['Labajalg ehk jalalaba on inimese või teiste primaatide jala alumine osa.'],"[('___ ehk jalalaba on inimese või teiste primaatide jala alumine osa.', ('Labajalg',))]","[('___ ehk jalalaba on inimese või teiste primaatide jala alumine osa.', ('Labajalg',))]",[]
fork,bn:00035902n,"['kahvel', 'Kahvel']","['Kahvel on söögiriist, mille käepideme otsas on mitu kitsenevat haru, mis on sageli veidi kaardus.']","[('___ on söögiriist, mille käepideme otsas on mitu kitsenevat haru, mis on sageli veidi kaardus.', ('kahvel',)), ('___ on söögiriist, mille käepideme otsas on mitu kitsenevat haru, mis on sageli veidi kaardus.', ('Kahvel',))]","[('___ on söögiriist, mille käepideme otsas on mitu kitsenevat haru, mis on sageli veidi kaardus.', ('kahvel',)), ('___ on söögiriist, mille käepideme otsas on mitu kitsenevat haru, mis on sageli veidi kaardus.', ('Kahvel',))]",[]
fowl,bn:00028155n,"['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['Kodulind on linnuliik, -alamliik või varieteet, kelle inimene on kodustanud ja sageli ka tõuaretuse teel geneetiliselt arendanud.', 'Galloanserae on lindude ülemselts.']","[('___ on linnuliik, -alamliik või varieteet, kelle inimene on kodustanud ja sageli ka tõuaretuse teel geneetiliselt arendanud.', ('kodulind', 'Galloanserae', 'sulgloomad', 'kodulinnud')), ('___ on lindude ülemselts.', ('Galloanserae', 'sulgloomad', 'kodulinnud', 'kodulind'))]","[('___ on linnuliik, -alamliik või varieteet, kelle inimene on kodustanud ja sageli ka tõuaretuse teel geneetiliselt arendanud.', ('kodulind', 'Galloanserae', 'sulgloomad', 'kodulinnud')), ('___ on lindude ülemselts.', ('Galloanserae', 'sulgloomad', 'kodulinnud', 'kodulind'))]",[]
frame,bn:00003882n,"['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']",['Inimkeha on inimese keha.'],"[('Inimkeha on ___.', ('inimese keha', 'inimfüsioloogia')), ('___ on inimese keha.', ('Inimkeha', 'inimfüsioloogia')), ('___ on inimese keha.', ('inimkeha', 'inimfüsioloogia'))]","[('Inimkeha on ___.', ('inimese keha', 'inimfüsioloogia')), ('___ on inimese keha.', ('Inimkeha', 'inimfüsioloogia')), ('___ on inimese keha.', ('inimkeha', 'inimfüsioloogia'))]",[]
