word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
clock,bn:00019887n,"['orologio', 'oriolo']","['Meccanismo con cui si misurare il tempo', ""L'orologio è uno strumento di indicazione dell'ora e, in senso più generale, di misurazione del trascorrere del tempo."", 'Strumento per misurare il tempo', 'Strumento di misurazione del trascorrere del tempo', 'Strumento usato per misurare o tener traccia del tempo.']","[(""L'___ è uno strumento di indicazione dell'ora e, in senso più generale, di misurazione del trascorrere del tempo."", ('orologio', 'oriolo'))]","[(""L'___ è uno strumento di indicazione dell'ora e, in senso più generale, di misurazione del trascorrere del tempo."", ('orologio', 'oriolo'))]","['Strumento usato per misurare o tener traccia del tempo.', 'Strumento di misurazione del trascorrere del tempo', 'Meccanismo con cui si misurare il tempo', 'Strumento per misurare il tempo']"
cloud,bn:00020002n,"['nube', 'nuvola', 'nembo']","['Massa visibile di particelle di acqua o ghiaccio sospese a notevole altitudine.', ""Ammasso di vapori che si raccolgono nell'atmosfera"", ""In meteorologia una nuvola è un'idrometeora costituita da minute particelle di vapore d'acqua condensato e/o cristalli di ghiaccio, sospesi nell'atmosfera grazie a correnti ascensionali o in stato di galleggiamento e solitamente non a contatto con il suolo."", 'Idrometeora costituita da particelle di acqua condensata e/o cristalli di ghiaccio', ""Idrometeora costituita da minute particelle d'acqua condensata"", ""Sospensione di minute goccioline d'acqua o cristalli di ghiaccio prodotti dalla condensazione del vapore acqueo.""]","[(""In meteorologia una ___ è un'idrometeora costituita da minute particelle di vapore d'acqua condensato e/o cristalli di ghiaccio, sospesi nell'atmosfera grazie a correnti ascensionali o in stato di galleggiamento e solitamente non a contatto con il suolo."", ('nuvola', 'nembo', 'nube'))]","[(""In meteorologia una ___ è un'idrometeora costituita da minute particelle di vapore d'acqua condensato e/o cristalli di ghiaccio, sospesi nell'atmosfera grazie a correnti ascensionali o in stato di galleggiamento e solitamente non a contatto con il suolo."", ('nuvola', 'nembo', 'nube'))]","[""Sospensione di minute goccioline d'acqua o cristalli di ghiaccio prodotti dalla condensazione del vapore acqueo."", 'Idrometeora costituita da particelle di acqua condensata e/o cristalli di ghiaccio', 'Massa visibile di particelle di acqua o ghiaccio sospese a notevole altitudine.', ""Idrometeora costituita da minute particelle d'acqua condensata"", ""Ammasso di vapori che si raccolgono nell'atmosfera""]"
coat,bn:00047823n,"['cappotto', 'mantello', 'giacca', 'casacca', 'giacchetta', 'giubba']","['Capo di vestiario con le maniche abbottonato davanti sia da uomo che da donna', ""La giacca è un indumento tipicamente maschile, che si indossa sopra la camicia e sotto il cappotto, il giubbotto o l'impermeabile."", 'Indumento', 'Indumento esterno che copre la parte superiore del tronco e delle braccia.']","[(""La giacca è un indumento tipicamente maschile, che si indossa sopra la camicia e sotto il ___, il giubbotto o l'impermeabile."", ('cappotto', 'giacchetta', 'mantello', 'casacca', 'giubba')), (""La ___ è un indumento tipicamente maschile, che si indossa sopra la camicia e sotto il cappotto, il giubbotto o l'impermeabile."", ('giacca', 'giacchetta', 'mantello', 'casacca', 'giubba'))]","[(""La giacca è un indumento tipicamente maschile, che si indossa sopra la camicia e sotto il ___, il giubbotto o l'impermeabile."", ('cappotto', 'giacchetta', 'mantello', 'casacca', 'giubba')), (""La ___ è un indumento tipicamente maschile, che si indossa sopra la camicia e sotto il cappotto, il giubbotto o l'impermeabile."", ('giacca', 'giacchetta', 'mantello', 'casacca', 'giubba'))]","['Capo di vestiario con le maniche abbottonato davanti sia da uomo che da donna', 'Indumento esterno che copre la parte superiore del tronco e delle braccia.', 'Indumento']"
collar,bn:00005136n,"['arresto', 'fermo']","['Cattura di qualcuno.', 'La cattura di criminali da portare in prigione', ""L'arresto, in diritto, indica un atto con cui si priva una persona della sua libertà di spostamento.""]","[(""L'___, in diritto, indica un atto con cui si priva una persona della sua libertà di spostamento."", ('arresto', 'fermo'))]","[(""L'___, in diritto, indica un atto con cui si priva una persona della sua libertà di spostamento."", ('arresto', 'fermo'))]","['La cattura di criminali da portare in prigione', 'Cattura di qualcuno.']"
comb,bn:00020849n,['pettine'],"['Arnese di vario materiale, usato per ravviare e acconciare i capelli', 'Il pettine è un utensile che direziona i capelli per ordinarli e toglierne i nodi.', 'Strumento per sversare i capelli']","[('Il ___ è un utensile che direziona i capelli per ordinarli e toglierne i nodi.', ('pettine',))]","[('Il ___ è un utensile che direziona i capelli per ordinarli e toglierne i nodi.', ('pettine',))]","['Arnese di vario materiale, usato per ravviare e acconciare i capelli', 'Strumento per sversare i capelli']"
cord,bn:00022592n,"['corduroy', 'velluto a coste', 'fustagno']","['Il velluto a coste o corduroy, è un tessuto, propriamente un tipo di velluto, caratterizzato da costolature in rilievo.', 'Velluto', 'Tessuto pesante, di solito in cotone, con nervature verticali.']","[('Il ___ o corduroy, è un tessuto, propriamente un tipo di velluto, caratterizzato da costolature in rilievo.', ('velluto a coste', 'fustagno')), ('Il velluto a coste o ___, è un tessuto, propriamente un tipo di velluto, caratterizzato da costolature in rilievo.', ('corduroy', 'fustagno'))]","[('Il ___ o corduroy, è un tessuto, propriamente un tipo di velluto, caratterizzato da costolature in rilievo.', ('velluto a coste', 'fustagno')), ('Il velluto a coste o ___, è un tessuto, propriamente un tipo di velluto, caratterizzato da costolature in rilievo.', ('corduroy', 'fustagno'))]","['Tessuto pesante, di solito in cotone, con nervature verticali.', 'Velluto']"
cow,bn:00012273n,"['mucca', 'bestiame bovino', 'vacca', 'bestiame', 'Bos taurus', 'Bos taurus taurus', 'bovini', 'bue', 'Bos primigenius taurus']","['Il toro, chiamato talvolta impropriamente bue, è una specie di mammifero artiodattilo appartenente alla famiglia Bovidae.', 'Specie di mammifero appartenente alla famiglia dei Bovidi', 'Bovini domestici, comprese le vacche, i manzi e i tori, allevati in un ranch o in una fattoria.', 'Bovino domestico, indipendentemente dal sesso o età.']","[('Il toro, chiamato talvolta impropriamente ___, è una specie di mammifero artiodattilo appartenente alla famiglia Bovidae.', ('bue', 'Bos primigenius taurus', 'Bos taurus taurus', 'bestiame bovino', 'Bos taurus', 'bestiame', 'bovini', 'mucca', 'vacca')), ('___ domestici, comprese le vacche, i manzi e i tori, allevati in un ranch o in una fattoria.', ('bovini', 'Bos primigenius taurus', 'Bos taurus taurus', 'bestiame bovino', 'Bos taurus', 'bestiame', 'mucca', 'vacca', 'bue'))]","[('Il toro, chiamato talvolta impropriamente ___, è una specie di mammifero artiodattilo appartenente alla famiglia Bovidae.', ('bue', 'Bos primigenius taurus', 'Bos taurus taurus', 'bestiame bovino', 'Bos taurus', 'bestiame', 'bovini', 'mucca', 'vacca')), ('___ domestici, comprese le vacche, i manzi e i tori, allevati in un ranch o in una fattoria.', ('bovini', 'Bos primigenius taurus', 'Bos taurus taurus', 'bestiame bovino', 'Bos taurus', 'bestiame', 'mucca', 'vacca', 'bue'))]","['Specie di mammifero appartenente alla famiglia dei Bovidi', 'Bovino domestico, indipendentemente dal sesso o età.']"
cup,bn:00024410n,"['tazza', 'coppa', 'bicchiere']","['Piccolo recipiente di ceramica o altro materiale, di solito munito di uno o due manici ad ansa, usato per bere.', 'La tazza, nota nel linguaggio comune anche come chicchera, è un recipiente a bocca circolare dotato di un manico ad ansa utilizzato soprattutto per servire bevande calde come caffè, caffellatte, cappuccino, tè, camomilla, cioccolata o consommé.', 'Una coppa è un contenitore per bere, di modulo allargato, generalmente emisferico, più ampio che alto e dunque poco profondo.', 'Il bicchiere è un contenitore per bevande adatto per essere portato alla bocca con una mano.', 'Recipiente a bocca circolare utilizzato per servire bevande', 'Contenitore simile a un calice, anche usato come trofeo', 'Contenitore per bere', 'Recipiente per liquidi', 'Recipiente in vetro usato per bere', 'Recipiente in vetro usato per bere', 'Un recipiente concavo che serve a contenere liquidi, generalmente munito di manico e di una base.']","[('La ___, nota nel linguaggio comune anche come chicchera, è un recipiente a bocca circolare dotato di un manico ad ansa utilizzato soprattutto per servire bevande calde come caffè, caffellatte, cappuccino, tè, camomilla, cioccolata o consommé.', ('tazza', 'bicchiere', 'coppa')), ('Una ___ è un contenitore per bere, di modulo allargato, generalmente emisferico, più ampio che alto e dunque poco profondo.', ('coppa', 'bicchiere', 'tazza')), ('Il ___ è un contenitore per bevande adatto per essere portato alla bocca con una mano.', ('bicchiere', 'tazza', 'coppa'))]","[('La ___, nota nel linguaggio comune anche come chicchera, è un recipiente a bocca circolare dotato di un manico ad ansa utilizzato soprattutto per servire bevande calde come caffè, caffellatte, cappuccino, tè, camomilla, cioccolata o consommé.', ('tazza', 'bicchiere', 'coppa')), ('Una ___ è un contenitore per bere, di modulo allargato, generalmente emisferico, più ampio che alto e dunque poco profondo.', ('coppa', 'bicchiere', 'tazza')), ('Il ___ è un contenitore per bevande adatto per essere portato alla bocca con una mano.', ('bicchiere', 'tazza', 'coppa'))]","['Piccolo recipiente di ceramica o altro materiale, di solito munito di uno o due manici ad ansa, usato per bere.', 'Un recipiente concavo che serve a contenere liquidi, generalmente munito di manico e di una base.', 'Recipiente a bocca circolare utilizzato per servire bevande', 'Contenitore simile a un calice, anche usato come trofeo', 'Recipiente in vetro usato per bere', 'Recipiente per liquidi', 'Contenitore per bere']"
curtain,bn:00024534n,"['tenda', 'drappo', 'drappeggio', 'tappezzeria', 'tendina', 'tendaggio', 'panneggiamento', 'cortina', 'velario']","[""La tenda è un drappo di tessuto che pende dall'alto di una finestra o di una porta, sia fissato allo stesso telaio dei vetri, sia montato su un binario sul quale esso scorre."", 'Drappo di tessuto per arredamento', ""Pezzo di stoffa che copre una finestra per evitare che il sole brilli all'interno della stanza.""]","[(""La tenda è un ___ di tessuto che pende dall'alto di una finestra o di una porta, sia fissato allo stesso telaio dei vetri, sia montato su un binario sul quale esso scorre."", ('drappo', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario')), (""La ___ è un drappo di tessuto che pende dall'alto di una finestra o di una porta, sia fissato allo stesso telaio dei vetri, sia montato su un binario sul quale esso scorre."", ('tenda', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario')), ('___ di tessuto per arredamento', ('drappo', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario', 'tenda'))]","[(""La tenda è un ___ di tessuto che pende dall'alto di una finestra o di una porta, sia fissato allo stesso telaio dei vetri, sia montato su un binario sul quale esso scorre."", ('drappo', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario')), (""La ___ è un drappo di tessuto che pende dall'alto di una finestra o di una porta, sia fissato allo stesso telaio dei vetri, sia montato su un binario sul quale esso scorre."", ('tenda', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario')), ('___ di tessuto per arredamento', ('drappo', 'panneggiamento', 'tappezzeria', 'drappeggio', 'tendaggio', 'tendina', 'cortina', 'velario', 'tenda'))]","[""Pezzo di stoffa che copre una finestra per evitare che il sole brilli all'interno della stanza.""]"
cushion,bn:00024564n,"['ammortizzatore', 'scossa']","['Dispositivo per attutire urti e vibrazioni, soprattutto nei veicoli', ""L'ammortizzatore è un sistema che ha lo scopo di smorzare l'oscillazione o rallentare un movimento delle sospensioni di un macchinario."", ""Sistema che ha lo scopo di smorzare l'oscillazione o rallentare un movimento (compressione o estensione) delle sospensioni di un macchinario.""]","[(""L'___ è un sistema che ha lo scopo di smorzare l'oscillazione o rallentare un movimento delle sospensioni di un macchinario."", ('ammortizzatore', 'scossa'))]","[(""L'___ è un sistema che ha lo scopo di smorzare l'oscillazione o rallentare un movimento delle sospensioni di un macchinario."", ('ammortizzatore', 'scossa'))]","[""Sistema che ha lo scopo di smorzare l'oscillazione o rallentare un movimento (compressione o estensione) delle sospensioni di un macchinario."", 'Dispositivo per attutire urti e vibrazioni, soprattutto nei veicoli']"
dog,bn:00015267n,"['cane', 'Canis lupus familiaris', 'Canis familiaris']","['Mammifero domestico dei canidi, molto comune, diffuso in tutto il mondo, con attitudini varie a seconda della razza.', 'Animale domestico molto comune, diffuso in tutto il mondo, usato per la caccia, la difesa, nella pastorizia, e come animale da compagnia', ""Il cane è un mammifero appartenente all'ordine Carnivora, della famiglia dei canidi."", 'Mammifero della famiglia dei Canidi', 'Mammifero carnivoro ascritto al genere Canis', 'sottospecie di animale della famiglia Canidae', 'Mammifero a quattro zampe della famiglia dei canidi, parente del lupo ma animale domestico, da caccia o da guardia. ']","[(""Il ___ è un mammifero appartenente all'ordine Carnivora, della famiglia dei canidi."", ('cane', 'Canis lupus familiaris', 'Canis familiaris'))]","[(""Il ___ è un mammifero appartenente all'ordine Carnivora, della famiglia dei canidi."", ('cane', 'Canis lupus familiaris', 'Canis familiaris'))]","['Animale domestico molto comune, diffuso in tutto il mondo, usato per la caccia, la difesa, nella pastorizia, e come animale da compagnia', 'Mammifero domestico dei canidi, molto comune, diffuso in tutto il mondo, con attitudini varie a seconda della razza.', 'Mammifero a quattro zampe della famiglia dei canidi, parente del lupo ma animale domestico, da caccia o da guardia. ', 'sottospecie di animale della famiglia Canidae', 'Mammifero carnivoro ascritto al genere Canis', 'Mammifero della famiglia dei Canidi']"
door,bn:00028247n,"['telaio della porta', 'porta', 'portiera', 'uscio', 'sportello']","[""Serramneto applicato all'apertura nel muro, serve ad aprire o chiudere il passaggio e mettere in comunicazione due ambienti."", 'Sportello di veicoli', ""La porta è un'apertura che permette di passare da un ambiente a un altro."", 'Apertura che permette il passaggio da un luogo ad un altro.', ""Un'apertura o un passaggio attraverso una barriera o un muro.""]","[(""La ___ è un'apertura che permette di passare da un ambiente a un altro."", ('porta', 'telaio della porta', 'sportello', 'portiera', 'uscio')), ('___ di veicoli', ('sportello', 'telaio della porta', 'portiera', 'porta', 'uscio'))]","[(""La ___ è un'apertura che permette di passare da un ambiente a un altro."", ('porta', 'telaio della porta', 'sportello', 'portiera', 'uscio')), ('___ di veicoli', ('sportello', 'telaio della porta', 'portiera', 'porta', 'uscio'))]","[""Serramneto applicato all'apertura nel muro, serve ad aprire o chiudere il passaggio e mettere in comunicazione due ambienti."", ""Un'apertura o un passaggio attraverso una barriera o un muro."", 'Apertura che permette il passaggio da un luogo ad un altro.']"
drain,bn:00034158n,"['portiera', 'sportello', 'porta', 'transistor a effetto di campo']","[""In elettronica il transistor a effetto di campo, abbreviato FET, dall'inglese field-effect transistor, è un tipo di transistor largamente usato nel campo dell'elettronica digitale, diffuso anche nell'elettronica analogica."", 'Transistor funzionante grazie a un campo elettrico', ""Una barriera mobile che può essere aperta o chiusa per controllare l'eccesso a un edificio, una stanza, un'automobile, una regione, ecc.""]","[(""In elettronica il ___, abbreviato FET, dall'inglese field-effect transistor, è un tipo di transistor largamente usato nel campo dell'elettronica digitale, diffuso anche nell'elettronica analogica."", ('transistor a effetto di campo', 'sportello', 'portiera', 'porta'))]","[(""In elettronica il ___, abbreviato FET, dall'inglese field-effect transistor, è un tipo di transistor largamente usato nel campo dell'elettronica digitale, diffuso anche nell'elettronica analogica."", ('transistor a effetto di campo', 'sportello', 'portiera', 'porta'))]","[""Una barriera mobile che può essere aperta o chiusa per controllare l'eccesso a un edificio, una stanza, un'automobile, una regione, ecc."", 'Transistor funzionante grazie a un campo elettrico']"
drawer,bn:00028639n,"['disegno', 'figura', 'riproduzione', 'illustrazione']","['Rappresentazione di cose, persone, luoghi, figure realizzata mediante linee e segni tracciati con matite, pastelli ecc.', 'Il disegno è la rappresentazione grafica di oggetti reali o immaginari, di persone, di luoghi, di figure geometriche fatta con o senza intenti artistici.', 'Lavoro artistico bidimensionale', 'Rappresentazione dettagliata di una persona o di un oggetto tracciata con matite pastelli e simili.']","[('Il ___ è la rappresentazione grafica di oggetti reali o immaginari, di persone, di luoghi, di figure geometriche fatta con o senza intenti artistici.', ('disegno', 'illustrazione', 'riproduzione', 'figura'))]","[('Il ___ è la rappresentazione grafica di oggetti reali o immaginari, di persone, di luoghi, di figure geometriche fatta con o senza intenti artistici.', ('disegno', 'illustrazione', 'riproduzione', 'figura'))]","['Rappresentazione di cose, persone, luoghi, figure realizzata mediante linee e segni tracciati con matite, pastelli ecc.', 'Rappresentazione dettagliata di una persona o di un oggetto tracciata con matite pastelli e simili.', 'Lavoro artistico bidimensionale']"
dress,bn:00006125n,"['vestiti', 'vestiario', 'abbigliamento', 'indumento', 'vestito', 'abito', 'vestire', 'abiti', 'veste']","['Qualsiasi capo di vestiario che si indossa sopra la biancheria', ""Con abbigliamento si indicano sia gli indumenti veri e propri indossati da qualcuno, che in generale il modo di vestire che combina questi ultimi con altri elementi, definendo l'aspetto esteriore di una persona o di un insieme di persone."", ""Protezione del corpo umano dai pericoli dell'ambiente"", 'I vestiti considerati come un gruppo.', 'Oggetto con il quale ci si abbiglia.', 'Tutti i capi concepiti per essere indossati sul corpo di una persona.']","[(""Con ___ si indicano sia gli indumenti veri e propri indossati da qualcuno, che in generale il modo di vestire che combina questi ultimi con altri elementi, definendo l'aspetto esteriore di una persona o di un insieme di persone."", ('abbigliamento', 'vestiario', 'indumento', 'vestiti', 'vestito', 'abito', 'abiti', 'veste')), (""Con abbigliamento si indicano sia gli indumenti veri e propri indossati da qualcuno, che in generale il modo di ___ che combina questi ultimi con altri elementi, definendo l'aspetto esteriore di una persona o di un insieme di persone."", ('vestire', 'vestiario', 'indumento', 'vestiti', 'vestito', 'abito', 'abiti', 'veste')), ('Qualsiasi capo di ___ che si indossa sopra la biancheria', ('vestiario', 'abbigliamento', 'indumento', 'vestiti', 'vestito', 'vestire', 'abito', 'abiti', 'veste')), ('I ___ considerati come un gruppo.', ('vestiti', 'abbigliamento', 'vestiario', 'indumento', 'vestito', 'vestire', 'abito', 'abiti', 'veste'))]","[(""Con ___ si indicano sia gli indumenti veri e propri indossati da qualcuno, che in generale il modo di vestire che combina questi ultimi con altri elementi, definendo l'aspetto esteriore di una persona o di un insieme di persone."", ('abbigliamento', 'vestiario', 'indumento', 'vestiti', 'vestito', 'abito', 'abiti', 'veste')), (""Con abbigliamento si indicano sia gli indumenti veri e propri indossati da qualcuno, che in generale il modo di ___ che combina questi ultimi con altri elementi, definendo l'aspetto esteriore di una persona o di un insieme di persone."", ('vestire', 'vestiario', 'indumento', 'vestiti', 'vestito', 'abito', 'abiti', 'veste')), ('Qualsiasi capo di ___ che si indossa sopra la biancheria', ('vestiario', 'abbigliamento', 'indumento', 'vestiti', 'vestito', 'vestire', 'abito', 'abiti', 'veste')), ('I ___ considerati come un gruppo.', ('vestiti', 'abbigliamento', 'vestiario', 'indumento', 'vestito', 'vestire', 'abito', 'abiti', 'veste'))]","['Tutti i capi concepiti per essere indossati sul corpo di una persona.', ""Protezione del corpo umano dai pericoli dell'ambiente"", 'Oggetto con il quale ci si abbiglia.']"
drop,bn:00028709n,"['goccia di pioggia', 'goccia', 'gocciola', 'lagrima', 'gocciolo', 'lacrima', 'goccio']","['Piccola quantità di liquido di forma tondeggiante', 'Una goccia è un piccolo volume di liquido, limitato completamente o quasi completamente da superfici libere.', 'Piccolo volume di liquido', 'Una sola goccia di acqua piovana che è appena caduta o sta cadendo dal cielo.', 'Quantità molto piccola di liquido che prende forma sferica.']","[('Una ___ è un piccolo volume di liquido, limitato completamente o quasi completamente da superfici libere.', ('goccia', 'goccia di pioggia', 'gocciola', 'gocciolo', 'lagrima', 'lacrima', 'goccio')), ('Una sola ___ di acqua piovana che è appena caduta o sta cadendo dal cielo.', ('goccia', 'goccia di pioggia', 'gocciola', 'gocciolo', 'lagrima', 'lacrima', 'goccio'))]","[('Una ___ è un piccolo volume di liquido, limitato completamente o quasi completamente da superfici libere.', ('goccia', 'goccia di pioggia', 'gocciola', 'gocciolo', 'lagrima', 'lacrima', 'goccio')), ('Una sola ___ di acqua piovana che è appena caduta o sta cadendo dal cielo.', ('goccia', 'goccia di pioggia', 'gocciola', 'gocciolo', 'lagrima', 'lacrima', 'goccio'))]","['Quantità molto piccola di liquido che prende forma sferica.', 'Piccola quantità di liquido di forma tondeggiante', 'Piccolo volume di liquido']"
ear,bn:00029372n,"['orecchio', 'oreia', 'orecchie', 'orecchia']","[""Organo dell'udito"", ""L'orecchio è l'organo del corpo umano preposto alla funzione uditiva: permette di rilevare onde sonore dai 20 hertz ai 20 kHz e di mantenere l'equilibrio grazie all'azione del sistema vestibolare contenuto nella porzione interna."", ""Organo dell'udito"", ""L'organo dell'udito.""]","[(""L'___ è l'organo del corpo umano preposto alla funzione uditiva: permette di rilevare onde sonore dai 20 hertz ai 20 kHz e di mantenere l'equilibrio grazie all'azione del sistema vestibolare contenuto nella porzione interna."", ('orecchio', 'orecchie', 'orecchia', 'oreia'))]","[(""L'___ è l'organo del corpo umano preposto alla funzione uditiva: permette di rilevare onde sonore dai 20 hertz ai 20 kHz e di mantenere l'equilibrio grazie all'azione del sistema vestibolare contenuto nella porzione interna."", ('orecchio', 'orecchie', 'orecchia', 'oreia'))]","[""L'organo dell'udito."", ""Organo dell'udito""]"
egg,bn:00029914n,"['uovo', 'uovo di gallina']","[""L'uovo è un alimento consumabile direttamente o come ingrediente in numerosi piatti delle cucine di tutto il mondo."", 'Alimento', ""Uovo, generalmente di gallina, usato per l'alimentazione.""]","[(""L'___ è un alimento consumabile direttamente o come ingrediente in numerosi piatti delle cucine di tutto il mondo."", ('uovo', 'uovo di gallina')), (""___, generalmente di gallina, usato per l'alimentazione."", ('uovo', 'uovo di gallina'))]","[(""L'___ è un alimento consumabile direttamente o come ingrediente in numerosi piatti delle cucine di tutto il mondo."", ('uovo', 'uovo di gallina')), (""___, generalmente di gallina, usato per l'alimentazione."", ('uovo', 'uovo di gallina'))]",['Alimento']
engine,bn:00030850n,['motore'],"['Converte energia termica in lavoro meccanico.', ""Il motore è un dispositivo capace di trasformare una sorgente di energia, che può essere in forma chimica, elettrica o termica, in un'energia meccanica o lavoro meccanico continui"", 'Macchinario in grado di trasformare una fonte di energia in energia meccanica', 'Macchina in cui la potenza viene applicata per fare il lavoro dalla conversione di varie forme di energia in forza meccanica e movimento.']","[(""Il ___ è un dispositivo capace di trasformare una sorgente di energia, che può essere in forma chimica, elettrica o termica, in un'energia meccanica o lavoro meccanico continui"", ('motore',))]","[(""Il ___ è un dispositivo capace di trasformare una sorgente di energia, che può essere in forma chimica, elettrica o termica, in un'energia meccanica o lavoro meccanico continui"", ('motore',))]","['Macchina in cui la potenza viene applicata per fare il lavoro dalla conversione di varie forme di energia in forza meccanica e movimento.', 'Macchinario in grado di trasformare una fonte di energia in energia meccanica', 'Converte energia termica in lavoro meccanico.']"
eye,bn:00032512n,"['bulbo oculare', 'occhio', 'occhi']","[""Organo della vista, di forma sferica, situato nell'orbita e protetto dalle palpebre"", ""L'occhio, o bulbo oculare, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", 'Organo della visione', ""Organo di senso principale dell'apparato visivo"", ""La parte dell'occhio di forma sferoidale."", 'Organo sensibile alla luce, che la converte in segnali elettrici al cervello, mezzo per il quale gli animali e gli esseri umani possono vedere.', ""I due occhi di un essere umano considerati nell'insieme.""]","[(""L'occhio, o ___, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", ('bulbo oculare', 'occhi')), (""L'___, o bulbo oculare, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", ('occhio', 'occhi')), (""I due ___ di un essere umano considerati nell'insieme."", ('occhi', 'bulbo oculare', 'occhio')), (""La parte dell'___ di forma sferoidale."", ('occhio', 'bulbo oculare', 'occhi'))]","[(""L'occhio, o ___, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", ('bulbo oculare',)), (""L'___, o bulbo oculare, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", ('occhio',)), (""L'___o, o bulbo oculare, è l'organo di senso esterno dell'apparato visivo, che ha il compito di ricavare informazioni sull'ambiente circostante attraverso la luce."", ('occhi',)), (""I due ___ di un essere umano considerati nell'insieme."", ('occhi', 'bulbo oculare', 'occhio')), (""La parte dell'___ di forma sferoidale."", ('occhio', 'bulbo oculare')), (""La parte dell'___o di forma sferoidale."", ('occhi', 'bulbo oculare'))]","['Organo sensibile alla luce, che la converte in segnali elettrici al cervello, mezzo per il quale gli animali e gli esseri umani possono vedere.', ""Organo della vista, di forma sferica, situato nell'orbita e protetto dalle palpebre"", ""Organo di senso principale dell'apparato visivo"", 'Organo della visione']"
face,bn:00032600n,"['viso', 'faccia', 'volto']","['Parte anteriore della testa umana dalla fronte al mento.', 'Parte anteriore della testa umana', 'Viso, faccia', 'Il viso o faccia o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', 'Faccia umana', 'Parte anteriore della testa, che contiene gli occhi, il naso e la bocca, così come la zona circostante.']","[('Il viso o ___ o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('faccia',)), ('Il viso o faccia o ___ è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('volto',)), ('Il ___ o faccia o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('viso',)), ('Viso, ___', ('faccia', 'volto')), ('___, faccia', ('viso', 'volto')), ('___ umana', ('faccia', 'volto', 'viso'))]","[('Il viso o ___ o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('faccia',)), ('Il viso o faccia o ___ è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('volto',)), ('Il ___ o faccia o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', ('viso',)), ('Viso, ___', ('faccia', 'volto')), ('___, faccia', ('viso', 'volto')), ('___ umana', ('faccia', 'volto', 'viso'))]","['Parte anteriore della testa, che contiene gli occhi, il naso e la bocca, così come la zona circostante.', 'Parte anteriore della testa umana dalla fronte al mento.', 'Parte anteriore della testa umana']"
